review_title,review_body,rating,review_date
Should be a shoe-in for Oscar nominations in Best Foreign FIlm,"I watched this at Cannes and absolutely loved it. Along with COLD WAR and BURNING, this film was my favorite in competition. It deftly woven together social realist tale that breaks your heart without ever once manipulating you. That humanizes its characters without ever patronizing them. A perfect movie.",10.0,28 June 2018
SOCIAL REALISM AT ITS FINEST,,10.0,23 May 2018
Family concepts,"Great movie set in the nowhere of Tokyo with an unconventional plot and outstanding acting performances.

It seems to present us a family, which tries to supplement its scarce family income by continuous shoplifting. The simple justification for this immoral behavior is that the shop items do not yet belong to anybody. Next to this little weakness, the family ties seem to be in good shape as family members do listen to each other.

The trick of the movie is that it is constantly laying trails of doubt whether these people living together in the small dingy house surrounded by big apartment blocks are in fact a real family. Why is it so easy for most of them to accept little Yuri as a new family member? Why does Shota refuse to call Osamu his Dad? How can Hatsue tell Nobuyo that she has chosen her as her daughter?

Trains of thought start what else they may be if not a family and what brought and keeps them together. According to a statement in the movie, it is actually money, which makes the bonds. This in the end turns out to be (the unpleasant) part of the truth but no more than that.

Then, around the next corner, the movie makes you think why not to call these people a family as they apparently care for each other. Why should not they share a common shelter if it keeps them off loneliness? Has not 5-year-old Yuri chosen to stay with these people rather than with her real family where nobody seems to like her? In this way, the movie suggests that there are various concepts to a family and that the one based on common blood is not necessarily the best.

Next to this central issue, I also liked the movie because of its Japanese peculiarities. For example, all the eating is done while sitting on the floor and the noodles are sucked into the mouth in a loud and for European ears rather disgusting way. On the other hand, it is surprising to see Japanese characters that are both highly human and imperfect at the same time.",10.0,18 November 2019
Amazing,"This film skyrocketed to one of my favorite films ever. This film makes you question, deeply, what love, family, and humanity all is. It's the only film I know of that is paced as a slice-of-life film with an underlying thriller/mystery feel. Truly amazing.",,7 September 2020
Sensitive direction and a marshmallow storyline,"I will not expand here on the delicate direction and sensitive story. I guess plenty of people have been writing and singing about this but, if I may be a tad insensitive, mastering direction and having a nice storyline is not sufficent to make a great movie.

I enjoyed it, as I always enjoy the craft of highly-skilled/gifted directors, but come on, Shoplifters really plays it easy with its sugar-coated storyline. ""Subtle"" here means a recipe where you bundle 100% golden-heart characters with some potentially darker but not-so-important backstories that audience is allowed to know in the end. The emotional stress stays the same all along, aside from the little girl's situation (which stays pretty generic) there is no one you can really empathize with. Basically, gentle characters are well directed within an empty shell.

In a nushell I enjoyed the craft but kept waiting for another dimension to materialize, and in the end this movie stands light years behind references like de Sica's Bicycle Thief or Kurosawa's Donzoko.",6.0,17 March 2019
One of the best japanese movies so far,"The chemistry between actors, outstanding story telling by director, character developments, the camera works (especially showing the family watching hanabi from the upper view makes us understand the life of an outsider) and the unsaid words to each others. Perfect!! Perfect drama!",10.0,27 November 2020
Solid Effort,"Realistic performances, brass-bound comradery, and some startling, natural comedic tones makes Shoplifters a solid time at the theaters. The addition of having some of the most charismatic moments of the year sprinkled throughout, also, nearly raises it to glory. An adequately challenging ending to top off the piece, furthermore, supplemented some noticeably thought-provoking slices of commentary on the bitter truths of how the real world works.

'Tis a shame, however, that Shoplfiters kind of reflected off to me as the poor man's Florida Project, personally. There was zero to nothing explored in this movie that I hadn't already witnessed from previous filmic dramas. I may have been emotionally affixed to the characters, but there still wasn't enough idiosyncrasy or even enough engrossment in the events/segments for me to appreciate its sum. It's cinematic flair, while well-done, wasn't anything noteworthy or outreaching/boundary-pushing-of course, according to my judgement.

I know, I'm one sinister human being for not loving Shoplifters. Mwahahahahahahahaha. (Verdict: C+)",6.0,22 November 2018
What is a Family?,,10.0,7 November 2018
"""Whatever's in a store doesn't belong to anyone yet.""",,6.0,15 August 2020
Over-long Drivel Pretending To Be Profound,,2.0,28 November 2018
Heartfelt and engrossing,"I genuinely love this film. As a whole package, it sends the viewer on an emotional journey and makes you question things that you take for granted. The pacing is good and it's visually nice to look at. I loved the sets and the environments, especially the house. It told the viewer a lot about the characters in subtle ways.

Speaking of the characters, they're all wonderful. Every one of them is real and flawed and dynamic. The performances of the child actors was great, some of the best acting by young children that I've seen. The way that all of the characters interact with each other helps you care about them and piece together every part of the story. I was thoroughly invested in their lives by the midway point of the movie.

Worth a watch and a rewatch.",9.0,3 December 2020
Can't think of a better movie that wonders about the true meaning of family,"Shoplifters is the story of a family living in the outskirts of Tokyo, which is already struggling to get by everyday, and how they manage to deal with harbouring a lost child in their home.

The interesting thing is the family's actual bonds - blood or otherwise - don't become clear until very late in the movie (perhaps not even then).

The film is visually stunning. Among other things, it really makes you feel cramped in their tiny apartment and has some brilliantly taken shots - the one from the place where Shota, the older kid sleeps, is my favourite.

The film is already a masterpiece by then, but the way it quickly unfolds in its last 20-30mins is quite gripping and incredibly emotional - where all relationships are stretched and/or unearthed.

Goes straight into the list of my favourite movies, off to see others by Hirokazu Korreda!",9.0,24 October 2019
A masterpiece of storytelling with serious commentary,"This movie is exceptional in a variety of ways. Starting from storytelling, you get almost instantly absorbed and invested in the lives of the characters, with a perfect harmony between the interactions of them al, Koreeda achieves an evolution of the characters, while driving the main plot and also portraying to delightful success the daily lives of the characters. As a viewer I think it would be very difficult not to connect to the experiences of the children, and to relate deep enough so that questions of family and the meaning of it arise while not discarding the crooked lifestyle of the family.

This movie is Cinema at its finest, exceptional execution of a story while leaving the viewer with deep questions of fundamental issues like family itself, and the moral and ethical themes that arise from relevant problems such as intrafamilial violence, poverty and theft, by a retrospect that shows all their nuances, true to life.",10.0,21 March 2020
One of the best films I've seen in years!,,9.0,13 January 2019
Lost in translation,,,4 December 2019
Interesting japanese movie,"A film that can move or even impact some, is quite interesting and gives a lot to talk about.",6.0,1 June 2020
"A film rare in its deft storytelling , balance and finesse","The film has an easygoing dynamic to it but you will always find yourself drawn into the film. Although it centers around what seem to be several different tragic circumstances The mutual love the characters show for each other and the way they care for one another is touching even though they are guilty of some dubious behavior. So you might be surprised how you find the film will touch you. There is this interesting juxtaposition of societal authority and the real life consequences for the characters in the film, The State doesn't always get the nuance of people's real lives and the rules they enforce don't always make things better. This film tells a story with such subtlety and is never ambiguous and you are surprised by what you see and how you react to it. A story so lovingly told you will be moved and won't for get it. I cannot praise it enough.",9.0,4 September 2019
"I liked it, a lot at times",,6.0,12 February 2019
What a family should be.,"The thief Osamu and his son, returning from ""work"", pick up a girl in the street who seems abandoned. Although reluctant, Osamu's wife agrees to shelter the little girl for the night. Then, when she learns that Aki is mistreated by her parents, she decides to keep her. Although poor, living on small raids, they all live a happy family life. Until...

What is family? A union imposed by genetics and codified by society? Or a group of people living together united by the bonds of the heart? Who really deserves the name of parents for little Aki? Those, genetic, who hit her and neglect her or those of substitution who wrap her in love, even if they are thieves? Kore-Eda (as in ""Like father like son"" in particular) clearly leans towards the second case. A theme that the director treats with subtlety and depth, far from any easy moralism... He really is the Japanese Comencini. What also characterizes Kore-Eda is the fine way he directs his actors: under his guidance, all prove convincing, whether young, adult or old (special mention for Kirin Kiki, the grandmother) but it is the children who really get their way: this tall, thin boy, who is beginning to mature and this little flea, beaten and abandoned, who has difficulty in verbalizing, do not seem to play: they are the characters. The only problemetic things are the slow rhythm, the lack of climactic scenes and a slightly excessive duration. This should not discourage the eventual spectator though : the richness of the work will easily make these small flaws pass.",8.0,10 February 2021
enjoyed this 7.5 but not 9 or 10,"S many 9 and 10 ratings. Crazy

It was a good movie.... but not a 10. 7.8

Nice story about a disfunctional family and how they get by

7.8",7.0,23 February 2019
I Can't Give This High Marks,,5.0,3 January 2019
When you choose your own family...!,"This other side of Japan story deals with shoplifters who got their own family. It is a very intriguing story, as it brings a lot of moral questions like - Who is mother? Who is family? What is kidnapping? The characters who are on other side of the legal system, have their own small life and family chosen by them. A very very interesting take on pre-conceived notions of the society. Must watch!!",9.0,11 August 2020
A masterpiece.,"The ghosts of Dickens, De Sica and Ozu hover over every frame of Hirokazu Koreeda's magnificent film ""Shoplifters"". This cross between ""Oliver Twist"" and ""Shoeshine"" but filmed in the style of Ozu's ""Ohayo"" is about a family of thieves in contemporary Tokyo who find a little, five-year-old girl abandoned by her abusive parents, take her in, shower her with affection and teach her to steal. They may be amoral and they may be lawbreakers but sometimes we find goodness in the strangest of places and in the least likely of people. What's worse, the film asks; stealing food and clothes or 'rescuing' a child, a crime society and the world at large views as the greater theft.

If the style of the film is neo-realist, the concept is purely humanist and, for once, Koreeda comes across as a Japanese Ken Loach and, like Loach, he draws extraordinarily naturalistic performances from his entire cast, (Miyu Sasuki, the little girl playing Yuri, is absolutely perfect), and there are great moments here, as good as any in recent cinema. Life, you see, is not black and white but full of all the colours of the rainbow if you just know where to look. Koreeda knows exactly where to look and this triumphant, beautiful and moving film is proof of that.",10.0,22 January 2020
"Koreeda And ""Family""",A truly humanitarian story and an exploration of the true meaning of family. And as always Koreeda filled the first two acts with heartwarming moments before hitting us with a shocking third act. Plus the film had a great work of editing and cinematography as well. A great watch,8.0,20 October 2020
Love is stronger than fate,"Shoplifters is such an amazingly beautiful movie. That it fills you up, with nitty gritty emotions.. that we start to believe in the goodness of life.",10.0,13 July 2019
Its power is undeniable,"Another film in the long list of amazing foreign films this past year, Shoplifters has an undeniable power that stings and leaves a mark.",,12 February 2019
Morally ambiguois,"Is taking a child away from what you think is an abusive parental home the the right thing to do even if it seems to improve that child's life? Is blood thicker than water and is this apparent 'kidnap' merely an extension of abuse? This is what this seemingly low-key and morally ambiguous Palm D'or winner challenges the viewer to address. If, like me, you get confused by family relationships - I have to think for a while to work out the difference between a stepson and a son-in-law for example - then you'll definitely need to keep switched on. But, despite the often complex 'familial' connections, the film never fails to deliver an honest and beautiful portrayal of humanity. Ken Loach would approve. 7.5 out of ten",7.0,28 November 2018
A fantastic movie,One of the best Japanese film ever. Script and direction is fantastic. Focusing in various tiny areas what is making the movie perfect.,9.0,11 June 2018
A very human and humble adventure,"This is a typical ""slice of life"" kind of drama, and it's very well done.

We follow a small family that struggles with poverty in a small house, and they are shoplifting. Suddenly they came by a street where they see a little girl which seems very sad, and her parents are yelling at each other. They decide to keep her for a while, they don't know for how long.

The characters are interesting and easy to identify to. What I really liked is that everyone in the family is helping in his own way, and you can see that despite the poverty they are very bound to each other. The little girl is slowly integrated to the family and she and her new sister start to have moral issues with shoplifting. The psychology is subtle and nicely thought.

The photography is really neat, we have a sense of depth in the composition, it's really clever and beautiful.

I also seen ""After the storm"" from Hirokazu Koreeda and I really like his cinema.

It's a bit long for me but it's a real dive into the middle-lower classes of Japanese culture. A beautiful family drama. I recommend.",7.0,2 March 2019
Beautiful creations of characters,"The cinematography and acting were top notch. The creator did an amazing job making you feel like you've known each character for years and making you feel for all of them. I love movies that make you think. When the screen faded to black with Yuri staring out at the city, it forces you to sit there and sort out all the thoughts you have about the movie.",8.0,14 September 2019
Mixed Feelings,,6.0,6 August 2020
couldn't get any slower,"The plot is moving boringly slowly.. A family of thieves.. Living in a shack out of grandmother's pension.. they receive money from relatives... most of them have jobs.. being a ""peep show girl"" is definitely not the best job, but still I couldn't figure out what does the family do with the money... Somehow I could not feel for them at all.. At least they saved a kid from abusive parents, but the movie is full of nonsense, the end making it even worse.. What was supposed to be the message here? Because I completely missed it...",2.0,2 March 2020
As human as it gets,"Honestly, I don't really know what to say other than that I loved this movie. Story was engaging and it stuck with me the whole day. Cinematograpy is outstanding and every detail is specific and magnificent. It is very touching and heartbreaking but it also speaks the truth. I think this could be 5 star on rewatch.",9.0,20 December 2019
Film Review: Shoplifters/www.nightfilmreviews.com,"Shoplifters by Hirokazu Koreeda is one of the most beautiful portraits of the family household and its elements ever graced on-screen, and yes, that is how I am starting this review. While the last little while has been an array of firsts, experiencing a Koreeda film, I found myself recalling immortal auteurs like Yasujiro Ozu with his ""seasons"" series of melodramas, chiefly revolving around domestic trials and tribulations of man and humanity itself. At times I found it played like a Vittorio De Sica film, sprawling with driven poverty and poetic synthesis, proving on being a companion piece to his infamous Bicycle Thieves. While this film is already in the company of great films, winning the Palme D'Or at this year's Cannes Film Festival, Shoplifters is absolutely spellbinding! It's a film that is reviving the idea that modern cinema can move and transcend audiences in the most simplistic and organic of settings and motions.

In my humblest and sincerest personal opinion, classic French, Italian and Japanese cinema produces truly spiritual, dreamlike cinematic material. Works from these countries articulate family, love, and spirituality through a lens that is equally transformative yet daringly raw and different from Western cinema. Ringing true to the genuine human condition than anything I have seen from Hollywood, Shoplifters is a film that has shifted my opinion on modern directors and modern cinema as a whole. With Shoplifter's we are truly drawn to a familiar world where the lens provides a gaze though the eyes of a real auteur. While I always disregarded the notion that anything shot with a modern camera in modern settings could materialize into the type of work that Kurosawa or Ozu have created, I have always believed filmmakers like these have unmatched qualities, until now. Koreeda's extreme sense of self-awareness and implementing a strong social dynamic, the characters and narrative of Shoplifters blossoms into a truly hearty cinematic experience.

Although the story and narrative of Shoplifters really has no real importance, this is a film that truly draws from its actors and their interactions, to create a family that really delves into the depths of complex moral issues, bonds of love and the ideas of nature versus nurture, that hasn't been seen in film for many years. Yet, the casting in the film is perhaps, and although this may be a wholly bold statement, the best casting I have seen in at least a decade. Ranging from young child actors to older and respected Japanese acting icons, each familial role is worked and managed into broken down fibres of relatable family members we have in our own lives.

The film tells the story of the Shibata's. Osamu Shibata, played by Lily Franky, the real patriarch of the family, provides the film with the majority of its humour, especially when he is teaching his 'children' the fine 'art' of theft. Early on, we see that he passes on his skills to his 'son' Shota played exceptionally well by Jyo Kairi. Relentless and effortless, the two are shown to be very close and possessing so many of the dynamics seen between a father and son relationship we have come to expect in film. Shota's mother, Nobuyo (Sakura Hando) works at a dry cleaners providing her share for the family, also engaging in forms of theft. Nobuyo's sister Aki (May Matsuoka) works at a soft-core gentlemen's cyber club performing for her dividend. All of the finances rendezvous at the flat the family stays in tucked away in an extremely quiet neighborhood. A large chunk of the rent that comes along with space is paid for by the true matriarch of the household, Grandmother Hatsue, played tirelessly by Kirin Kiki, who recently passed at the tender age of seventy-five.

While each character's role is paramount in expressing the moral teachings in Koreeda's perfectly woven story, there is a firm affinity for Koreeda's sense of family and togetherness that does not go unnoticed. Each family member play each of their respectable roles honestly, spreading words and dialogue that ceases to shy from the harsh realities of such a lifestyle, yet brilliantly completely shatter society's belittling and scoffing nature towards them by being individual embodiments of humanity at all stages and ages of life.

The family begins to change its dynamic when Osamu and Shota walk home one evening from a routine shoplift, and find Yuri (Miyu Sasaki), a small child left in the barren waste of her broken family's home. Together, the two males bring Yuri back home, and the family agrees to keep her safe and make her one of them, a Shibata, due to their parents physical, emotional and mental abuse that can be heard from the open windows of their home. Once Yuri becomes a Shibata, the unravelling of a strong family unit begins, and in the most beautiful and gut-wrenching of fashion, even if what we are experiencing on-screen can easily be argued as kidnapping. Yet, one of the strongest questions in the film remains, is love experienced by strangers better than no love at all experienced by the people you call family?

To call Shoplifters unequivocally beautiful is an understatement. Shot by Kondo Ryuto with a diamond touch in 35mm, an utilizing a medium shot style of filming, which gives great emphasis to the family's dialogue, action/reaction shots and allows for actors to truly embody their characters, with each one of their quips to be internalized. With amazing attention to detail, Akiko Matsuba, set designer to the film, allows his vision combined with Koreeda's small yet meaningful narrative acts, magnify the characters powerful revelations onto the screen.

Although the main use of 3D in film, back when the medium was in its infancy, was implicated for the further immersion of audiences into the films they are watching, with films like Shoplifters, the true immersion audiences experience are into feelings of true warmth, a sensation that radiates from every scene and frame of Koreeda's Shoplifters. Shoplifters is a film that immerses the immersion of the soul. Focusing less on the actions happening around them and more of the facial, boldly and emotional reactions of his actors, the film is a true testament to the beauty of simplicity and minimalist cinema. One of the film's most powerful scenes, and easily my personal favourite, was a scene where we see the Shibata family collectively hang out of an open panned window, looking into the sky and stars, listening to the sounds and explosions of nearby fireworks. Hovering over the family like a precarious object, the camera captures the colours of its characters wonderment and marvel, as opposed to the fascinating and beautiful array of flames and fire in the sky. This shot alone showcases the very real and adorning obsession with Koreeda's skill and his fascination with human beings. Shoplifter's becomes a film who's universal look and bodily acting skills transcends language, countries, sects, cultures and religious beliefs. This scene alone had my heart fluttering with pure joy and happiness; a feeling that has been voided for me since seeing Akira Kurosawa's High and Low.

To describe how simply sensational and dynamic Shoplifters is as a film is similar to trying to describe color to a blind person; it isn't a simple task and perhaps, in the end, no words or description may do a colour justice. Shoplifters is similar to this feeling and sensation; no matter how much I try to articulate my feelings towards it, nothing can prepare you for the level of hypnosis and the mesmerizing nature of a film that really only features people and the truly genuine emotions they express. Hirokazu Koreeda's Shoplifters is easily the best film I have seen in 2018 and it is my highest recommendation to all lovers of cinema and lovers of people; It is a film that should be seen and embraced because, simply put, the film will steal elements of your heart...forever!",10.0,26 December 2018
Fantastic movie,One of the best I've seen. I highly recommend watching,10.0,30 August 2019
Powerful!,,9.0,8 March 2019
"Like Father, Like Son","At first, it seems like humanity has been restored as we get covered under the warm blanket, during winter days, by some strangers who live near the side road. Then Kore-eda appears to deftly take every piece of us apart. He nimbly arranges and turns our hearts into punching bags before stealthily removing them from our chests forever. How do you survive through the second round, witnessing that long uninterrupted take again with Sakura Ando holding back and weeping for the children she tried to raise? Impossible.",,31 May 2019
Sad and Depressing,"A non nuclear family with a boy as the lead shoplifter is the main premise of this depressing film. Grandma is on a pension which pays the rent for this strange gathering of children and adults. One young woman works as an internet chat girl in a sex room and the father works at construction while teaching his boy to steal from local stores. The actors are excellent but the story is a real downer. Anyone looking for a happy ending, forget it. Although extremely well made, I was thoroughly exhausted by the final scene.",7.0,8 March 2019
"Really enjoyable movie, which makes you think.","Just watched this film, and glad I did! Excellent characters portrayed by equally excellent actors in a well-told story. 1st half was more than good enough to keep me glued to be able to enjoy the 2nd half, which had me glowering at my better half whenever she distracted me, as I was well hooked by then. Loved it!",9.0,22 February 2020
Just one more,One more family theme movie of Kore-eda... I miss his movies of the 90s,6.0,20 February 2019
the family brought together by circumstance,"Shoplifters is a Japanese movie about a group of misfits come together to form a makeshift family. Shoplifter had really great performances from the adult actors to the child actors who manage to capture the aspects of their characters wonderfully.

Shoplifters is a movie about how people who are lost and marginalised by society, but does not present them in a negative light per se; there was a sense of comradery that turns into familial love and unconditional support amongst the members of the 'family'. The film pacts a strong emotional impact that remind me a lot of another Japanese film 'Granny Gabai' which looks at a child who is sent away from his parents to live with his grandma. There is that same sense of love and support amongst those who are marginalised.

By the end of the movie, Shoplifters leaves its viewers bawling, with its honest depiction of life on the edge of Japanese society and its social commentary, Shoplifters is truly a special movie that does its best to show us an unseen side of Japan.",8.0,29 September 2019
CUTEST CRIME STORY,"Shoplifters is a crime movie with a family theme. It has clear messages about family, city life and crime rate. It has a good cinematography, visuality makes movie more sincere. Although story is not amazingly wonderful; it has a different tone, interesting characters and a bit mystery. Because we know little clues about every character during the movie but we don't know whole story. Also my favourite thing about this movie is Jyo Kairi's character. He is such a noble kid. And worst thing is it didn't made a big emotional effect on me. Especially second part is a bit disorganised.",7.0,4 February 2019
Nothing to take away from it.,"As others mention, this movie starts slow and progressively gets slower. I can appreciate an art movie, but this one will be forgotten in a few years. I does not show you new worlds, does not change your perspective on anything, it does not make you think, it just shows you:
artificially long scenes about people wasting away (""twist"": some of them are kind),
brief flashes of bad parenting
kids adapting to what's offered to them without knowing anything else.


It's slow two hours of your life, that won't make you a better/happier/wiser person. Some expositions are nice though for the first few seconds, then you'll get bored with them, then a few minutes later, we move to the next one. An other big annoyance is that the movie purposefully holds back information that is available for all characters. This information is then later revealed in small doses, but nothing justifies this approach other than artificially creating ""suspense"" for the audience. (I.e. in the first hour, you're guessing what is the situation with these people and their relationship.)

Two things could have made it better:


If you don't watch it, you won't miss anything. If you give it a try and leave it, you won't miss anything.",2.0,9 March 2019
Choose your family,"This unique film about family love will be without a doubt a modern classic. It was fascinating, shocking but most of all heartwarming. An interesting look in the poorer outskirts of Japan tells the story of an, at first instance, normal Japanese family. As time progresses you slowly get drawn into a tale of survival told with a cheeky smile.

It was cute and naughty, but as hard as reality gets with suberb acting and a intriguing storyline.

Asian cinema just keeps giving us these hidden gems, don't they?",9.0,11 December 2019
The perfect balance between emotionalism and intellectualism,"Shoplifters is an empathic Japanese drama nominated for Academy Award for Best Foreign Language Film. It convinces with strong actresses and actors and especially child actors Sasaki Miyu and Kairi Jyo are absolutely incredible and should have a great career in the future. The film is directed calmly, intimately and precisely and shows us how a group of societal outcasts stick together to find a common purpose in life. The movie criticizes the perception of homeless, lonely and poor people and makes you wonder whether the actual kidnappers and thieves are to blame or whether those who ignored and mistreated them have a big part in their development.

The film tells the story of a group of poor people who live in a small house in a depressing neighbourhood of Tokyo that is owned by a lonely elderly woman who supports the group with her deceased husband's pension. One day, the adult labourer who has assumed the role of the family father and the young boy that has been living with the family for several years witness a sad girl on a balcony on a cold night while her mother is getting into a physical and verbal fight with a man. The laborer and the boy pity the girl and decide to take her with them. They initially plan to bring her back the next day but the girl doesn't want to go back and prefers staying with the family. She bonds with the unique group of people and especially looks up to the boy whom she perceives like an older brother she can trust. They spend much time together and learn positive and negative things from each other. When the brother however observes how his sister starts stealing in local shops like he has been doing for a long period of time, he decides to take the blame to make her stop. His selfless sacrifice has unexpected consequences on the entire group that considers itself a genuine family.

Shoplifters is a movie that will touch your heart but also involve your brain and make you think. Despite a slow pace, the movie is never dull and each character is developed carefully. The viewer ends up empathizing with the different characters despite their flaws because they are gentle at heart. The movie's ending will make you reconsider the values of family and friendship as the lines between good and evil are constantly blurred throughout the film. Shoplifter finds the perfect balance between emotionalism and intellectualism. It would certainly deserve most to win this year's Academy Award for Best Foreign Language Film.",8.0,16 February 2019
Japanese festival film,"The three generations of the Shibata family live in a ramshackle house. The working poor family is a well-organized shoplifting team. They find neighborhood girl Yuri in the cold night and take her home. They suspect negligence and decide to incorporate her into the family business. As the story unfolds, the family is even more complicated than first appearances.

The style is humanistic and naturalistic. There is a reality to the performances. The kids are new and compelling. The adults are also very compelling. There are surprising turns and it all feels real. It's a great little movie.",8.0,6 August 2019
a family in and of itself,"The basic question posed by Hirokazu Kore-eda's ""Manbiki kazoku"" (""Shoplifters"" in English) is what it means to be a family. The focus is a homeless family forced to resort to shoplifting just to have things to eat. And then they adopt an abandoned girl. Might this family be a better environment for the girl than was her ""real"" family?

There's nothing glossy here, just the straight, gritty stuff. It's a different image of Japan than we're used to seeing. We're used to seeing sensory overload, but here we see a brood on the margins. Every society is bound to have a homeless family or two: someone to do the work that no one else will do.

Anyway, it's an outstanding movie. I look forward to seeing Kore-eda's next movie.",10.0,22 July 2019
A messy script that could have been something,"The writer / director is trying real hard to mimic the ""classics"" about whom he learned in school. So the result is slow and static. As the pre-Kurosawa directors, the story is polished, but when you polish dung, it's highly improbable to get diamonds.

What is this story about? The girl. But there are enough elements thrown in to make at least one season of a NetFlix series.

It can also be about the whole family. Which pops out of nowhere and goes pretty much nowhere.

Or the social status. There are Marxist elements, just like in the works of the old Japanese directors.

It can be a societal critique. It can be a lot of things. In the end, there are at least 10 movies mashed in to fill up the two hours.

Add to that an opaque background and weird Japanese superstition. Why are the children making the small ritual? The script is simply too provincial to deserve the International exposure it got.",,24 May 2019
Overrated film,"Feels very unfulfilled.

Wordy Artificially long scenes Nice try making an art film.",6.0,10 September 2021
What Constitutes a Family? And Who Decides?,"Ruminations on the essence of family with a scrappy group of bottom-feeders, discarded and neglected by society at large. Living well below the poverty line, stealing what they can't afford, their household exists on the outskirts of civilization; a phantom in more ways than one. The general population is perfectly happy to turn a blind eye upon the situation and this ragtag, close-knit little unit is content with the same arrangement, despite the guarded air of closeted secrets looming over the household.

It's the kind of film you know probably doesn't end well, so you just enjoy the good times while they last. The movie itself seems to feel the same way, lingering in those sweet moments of quiet memory and cozy togetherness for as long as it can, delaying the inevitable. Of course, eventually something has to give, and then it's a crushing landslide of sudden public interest and consequence, hitting all the harder for the delicate harmony that existed, so freely, prior to the vortex.

Heartfelt and thoughtful, with a stirring message and no true heroes or villains; just people, doing what they think is right, no matter how misguided that might seem from another angle.",9.0,13 February 2020
Definately a two hanky film,,7.0,30 May 2021
A Mixed Delight,"Easily one of the best if not the best film of the year. Meaning to watch this ever since it won Palme D'or in Cannes. Its like The Grave of The Fireflies but set in contemporary world and in a huge mega-city like Tokyo. When we think of Tokyo, neon lights and high technology are the things that strike us first but Hirokazu Kore-eda tells us the tale about Tokyo's poorest and most vulnerable. While always not so sad like Grave of Fireflies, this movie also offers us some hope and explores other themes like guilt and shame. Miyu Sasaki is the star of the movie and gives one of the best child performances you will see.",10.0,14 February 2019
Not Quite The Brady Bunch,,6.0,9 May 2019
Unfortunately it's not my film,"However it has remarkable stars, the film doesn't make sense for me. I haven't liked it at all.",5.0,15 February 2019
What makes a family: the other side told honestly,"This is a Japanese language film from 2018.

The theme of the film is ""What makes a family"". As the lead actress says in the film, it's when you choose your family that the bonding is stronger. And that's the case the film tries to make.

And to give credit to the creators, they have picked up the most complex situation of a family that indulges in petty crimes of Shoplifting to make the case. Knowing fully well how it would then have to end.

To have consistency in laws and ensure civility, obviously such a family had to be broken up even though they had rescued the children. Even though the children ended up being orphaned actually by pulling them out from these make- believe parents.

You feel sorry for the couple, and that's what the film's purpose is, to show you the other side of the picture. But the creators still have been honest in the way they led the story to the culmination.

Heart breaking, but the truth! Well made!!",8.0,4 October 2020
HEARTLIFTERS,"This is tragic movie. Tragic in that it exposes the sad life of societal fringe dwellers. This is an uplifting movie in that it shows us that love, kindness and care can transcend social norms and structures in the most powerful way.

The acting is unbelievable across the board. Amazing performances by the kids in particular. Koreeda is masterful. He extracts so much emotion and depth with the simplest of shots and facial expressions from this mixed cast.

This is a true masterclass in directorial excellence.

Honestly, so much better than Parasite which dealt with a similar topic but in a more comedic and westernised style.

Wow!!",10.0,9 June 2020
A Powerful Film.,"Shoplifters is beautiful, comfortable, heart-breaking and honest. I'm not forgetting these performances anytime soon and this film is definitely going to stay on my mind for a while.

You can feel how strong the connection between the characters is and it's amazing how powerful this film was able to be with so little. Humble locations, realistic dialogue, minimal soundtrack.

Shoplifters is a subtle emotional surprise. A beautiful, comfortable, emotional surprise that I regret having taken so long to see.",9.0,14 March 2019
Watch it,"The last 30 minutes of this film will break your heart, so be ready for that. I will never forget this beautiful, sad movie. And so will you, unless you are dead inside. Watch it.",10.0,9 October 2021
"This is not a movie, this is a real life.","-When I watch movies, I'm like a stalker peeking at them.

-It depicts people at the bottom of misery, sometimes it is quite naked. That's why some people hate it .

-The film is elaborately choreographed, not too grandiose, but when you understand the director's intentions, you'll be overwhelmed.

-The story is light but intense. The end of the movie was really painful and hurtful for me.

-The movie has a soul of understanding : when the little girl looks into the distance or the boy accepts his uncle as his father. Everything is indeterminate, but it has messages embedded in it, and each person will have their own message in it.",,9 April 2022
Shoplifters,,6.0,5 November 2022
Life on the margins,"We all only get one life, but society imposes a lot of rules about how we should live it. But what is society offers us no support, no help? Then perhaps we have to live by our own. 'Shoplifters' tells a heartbreaking story about a desperately poor family living on the margins of society. Bound together by a combination of necessity and love, they live, not as gangsters, but as petty criminals, engaging in acts unthinkable for the rest of us: shoplifting, killing an abuser, adopting an unloved child without telling anyone, burying an elderly relative in the backyard. Yet in some senses, thiers is a quiet, decent, working family; just one abandoned by the world. This is a fine movie, sensistive and sad. It's not a true story, but it seems nonetheless to say something profound about our world.",9.0,21 August 2021
