review_title,review_body,rating,review_date
What did I just watch?,"The first two episodes are objectively bad. This isn't even Star Wars. The arrogance of the showrunners that pump this stuff out and pass it off as Star Wars is astounding. Talk about losing touch with your primary audience. It's basically a young adolescent murder mystery wear they've splashed some Star Wars elements like droids and lightsabers to tie whatever this is into the brand. The Jedi costumes are bad, the dialogue is bad and the plot boring. Let's not even get started on their poor use of Carrie Ann Moss. Some of the alien species sees more out of a Star Trek set than Star Wars. Last but not least the fighting scenes of someone with some Marshall arts manhandling Jedi.... C'mon.",2.0,5 June 2024
Fresh Take,"You can't win with some fans, they complain nothing is original and copy they give us this and they complain. Great mystery story set out of the skywalker time line, I'm enjoying it so far and it is great to see another story being told in the Star Wars universe away from the familiar time line. It's not claiming to be the original, look at it through a new fresh lens. Give it a chance! The characters are interesting so far and it is something new. At this rate Star Wars fans will cause them not to make anything new for us to enjoy. Comments such as ""the costumes look cheap"" from people who like nothing but the original trilogy ... make it make sense!",8.0,6 June 2024
And here I thought this was going to be the worst SW show ever...,,7.0,13 June 2024
Call me when you do another Andor or Mandalorian.,"The Acolyte is the latest in the deluge of Disney+ Star Wars prequels. Taking place 100 years before the original Star Wars. It follows the emergence of the dark side of the force within individuals in the times before the evil Empire.

Unfortunately this is yet another Disney+ Star Wars downgrade.

Where did they find these actors? Many, not all, but many of the performances here, including by lead actor Amanda Stenberg, they just sound like they are reading their lines off the back of a cereal box. I honestly can't believe they left some of the takes in the show.

The writing, as of the this review the first two episodes have been inflicted upon viewers and I honestly don't know what they are going for here. The writing is just bad in terms of the story and dialogue isn't any better. I don't understand why Disney is so against hiring actual professionals to make these shows.

Lastly, unlike something like Andor that was shot on location, this is yet another lazily crafted Volume Soundstage production with no sense of verisimilitude whatsoever.

I honestly don't know who this is for. In a cast full of teenagers and first timers, there isn't much of value taking place here, at least as of the first two episodes.

I will say that Dafne Keen is pretty good. So there's that I guess. I may give this another episode or two and see if it gets any better, but so far it is not looking good.",3.0,5 June 2024
Phantom Menace vibe return Baby!,"Of the new SW series, this is perhaps the one that visually approaches George's vision.

The scenes are full of life and their colors are reminiscent of the prequel trilogy. The different planets are distinguishable and don't look contrived. The choreography is spectacular, yet the lightsabers have been deliberately relegated to the background so far. You can feel how the world is being built. The actors are present between the sets, not just playing in front of them like in Obi Wan Kenobi. Overall, it has a kind of Phantom Menace vibe cleverly mixed with Old Republic-like world elements. The only thing that is perhaps a bit rushed is the build up of tension, but that can only be fully appreciated once the series is over.

All in all, I've been waiting for a SW story like this for a long time. I love it.",9.0,5 June 2024
The start of a story,"I have watched the first two episodes and have some exposure to the High Republic content from books and comics. So far, I feel all of it is okay, but not yet exciting enough. I find the production values and cinematography high in The Acolyte, but I feel the story itself is bit rushed - the secrets are revealed too quickly and the story rushes from point to point. I would enjoy it more if it went at a slower burn from now on.

I appreciate some of the themes addressed in the Acolyte: it is clear it has a more critical take on the role of High Republic Jedi as police, a logical step given what we have seen in the sequels. There is a good conversation brewing about who deserves and wields power, and I hope the rest of the series continues to explore that.

I also want to address the number of bogus reviews I've seen on this site. The embarrassing identity politics and culture wars some fans are waging are nonsensical. I get a bunch of angry men are trying to push algorithms, but their criticisms are more reflective of their ignorance than any critique of the show. I am quite happy to see new stories, and I don't need a fragile ego reinforced with fanservice and fire-fanning.",7.0,7 June 2024
It's like I gave my 10 year old a lot of money to make a Star Wars film.,"Visually it was looking good, but the direction and acting of the majority of characters was pretty bad to say the least. There was one scene where you can completly tell one of the actors slipped up on their lines, and it was left in - maybe they thought it was endearing.

Also, without any spoilers, a few scenes did not make sense on the direction ideas. At one point, my wife and I looked at each other saying, ""that didn't make any sense why she would be left on a transport jailer ship controlled by droids when she was so high profile..."" Where did the Jedi's go that brought her to justice? Weird.

Seems the focus was more on the ""agenda"" and ""look what I can do with all this money"".

Like my subject, you can tell there is a lot of money and marketing backing this project, but a huge miss on the acting and directing. Maybe it gets better in the next 6 episodes, but we will see.",2.0,6 June 2024
It's the writing for me (Primarily),"Star Wars The Acolyte feels like a child, watched Star Wars, and then said ""hey, I can write something dark and edgy and make a really serious Star Wars show!"" And unlike Most who wrote horrible fan fictions when they're in middle school and have them end up stashed away in some drawer, this child had a daddy with a lot of money and decided to turn it into an actual show.

For a show that is naming itself a thriller, there is not much to feel thrill towards. Everything is just told to you. No need to put the pieces together or try to solve it yourselves. Everything is solved for you.

This leads to my main issue: the writing. Character dialogue is unnatural, and everyone talks like imbeciles. There is little to no suspense: Star Wars was truly placed in the wrong hands here.

In an attempt to make a mature Star Wars show, Leslie Hedland has made a comedy, and unfortunately, one that isn't very funny.",2.0,5 June 2024
Sigh..... I just wanted Star Wars,"I mean they were handed one of the best stories and franchises in the history of the world, and they just threw it away. Instead of taking the story line and making a compelling show that the audience (who is extremely loyal to the Star Wars universe) would enjoy and understand, they hired a bunch of people who have no clue about Star Wars. Why in the world would you get people on the project that are not interested in Star Wars? The main actor was talking about how Anakin blew up the death star and at least one of the writers had never seen the show. I think we all know why, but that's an argument for a different platform.

Overall, this is a travesty in terms of screenwriting and an actual show. The attempt to introduce a story line that is strictly to comply with a subsect of societal norms is astounding, but given it's Disney, not surprising and in line with Disney's work in the past few years.

All we can hope for is that the terrible ratings and reviews of this show will send a message to Disney leadership to stop with the shenanigan's. Probably not, they are in their own world thinking they are doing 'good' things.

Oh, and we should all start a petition to strike acolyte from Star Wars lore. This is potentially one of the only redeeming actions available for this historically fantastic Star Wars Franchise.",1.0,12 June 2024
This is not Star Wars.,,1.0,5 June 2024
Appalling!!,"What have you done Disney??!!

The lack of diversity in this show is abundant to see, you have clearly targeted a community who have no interest in the show and your loyal followers have not been engaged whatsoever.

Disney really needs to rethink the direction in which Star Wars is going here before it becomes too late. Star Wars fans are slowly starting to turn their back on the enterprise as a whole!

The show demonstrates the visual affects can be achieved to a high standard, which is a shame because a decent director could have made something special here! Please please go back to the drawing board Disney and have a long hard look in the mirror.",1.0,7 June 2024
Strong Start,"While not as strong of a premiere as a show like Andor this is a pretty good start. Actual sets, camera movement, and actors emoting in a Star Wars show again is nice compared to disasters like Mando Season 3, Ahsoka, and even Tales of the Empire. I hope they manage to keep things interesting as we learn more about our characters and the mystery widens. Amandla does a good job at portraying two characters as they feel pretty different from each other. Sol feels like the ultimate Jedi dad we all wish we could have, and I'm curious to see how the rest of the cast is fleshed out. It's nice to have a Star Wars show that's all new characters, mostly new locations, and isn't pandering to the audience by throwing recognizable things in their face.",8.0,5 June 2024
First 2 episodes seemed okay,After watching the first two episodes. The show has some promise. It's not the best thing I have ever seen but not as bad as the other reviews would have you believe. I'm a firm believer in give a show 4 episodes to really rate it so I can't say for sure how I feel for two more weeks but the first two don't have me not wanting to watch the rest. The show actors are doing a good job and the script although it's a little cookie cutter it's not as bad as many shows that have recently come out that I'm convinced AI must have written them. So my over all rating is TBD I'll give the first two episodes a 7.,7.0,12 June 2024
Against my better judgment.... And it's bad,,1.0,5 June 2024
"It's good, not great, but I'm hopeful.","It's not great, but it's definitely Star Wars. This tale is set 100 years before all those events we all know. And it's refreshingly different (which is ticking off a lot of purists). There are things to love here: different types of Force users, different species, kung fu, a mystery to solve. There are things to hate here: Star Wars physics (a fire extinguisher in space?), Star Wars fan services (""bad feelings"" ugh), and Star Wars-grade acting (*sigh*). The core of this is oddly VERY Star Wars: it's a cheesy, space opera fantasy roller coaster concerned with cool action, cinematic set pieces and feel-good YA emotional underdrama than SCIENCE and canon-building. The question Star Wars asks is, ""did you have fun?"". The answer after watching three episodes is a resounding ""yes"". Was it the BEST ride? No. But it was and is cool and it was and is DIFFERENT. For that alone I give applause.

Solid 7 thus far. Totally watchable for folks who have gone too long in the SW ""safe zone"" but not quite edgy or tight enough to be thoroughly satisfying. Fact is, most of the SW universe stuff is worse than this so I'm having fun and looking forward to the rest of the episodes.",7.0,12 June 2024
This show is not for children or long-time Star Wars fans...so who's it for?,,2.0,6 June 2024
Complete disaster of a show,,1.0,12 June 2024
Wooden and disjointed,Where to start. The story hasn't been fleshed out properly and you just have to presume/assume certain things as the show moves along. Fight scenes are a bit wooden and predictable. We appear to be going over old ground (again) with a slight twist. I'm surprised that Carrie Ann Moss and Lee Jung-jae are in this. They both have started in much better movies/TV series. I'm sure the 'new' Star Wars fans will find it good/entertaining. I wanted to like it but it makes Ahsoka look good and that was stiff and slightly lifeless at times. Fingers crossed they don't messed up series 2 of Andor. It might be time to give Star Wars a miss from now on.,3.0,6 June 2024
Disappointing Journey to the High Republic,"I waited for episode 3 to review this, to give it a proper chance, and unfortunately things only got worse. A blundering story that feels like a fanfiction, this largely flashback episode, episode three tacks lore into the world that doesn't really feel like it fits - even moreso than the previous additions where no effort was made to weave the ideas into the setting cohesively.

While boasting good cinematography, makeup, costumes, and occasionally impressive special effects, this Star Wars series suffers from numerous issues that undermine its overall quality. The pacing is uneven, rushing through the setup and then slowing to a crawl with an extended flashback episode. Many of the action sequences feel choppy with too many cuts.

The acting is largely mediocre, with most performances coming across as either phoned-in or overacted. A major bright spot is Lee Jung-jae as a compelling Jedi master who outshines the rest of the cast. However, the dialogue he and others have to deliver is often corny.

Beyond the acting, there are jarring inconsistencies in the lore, action, and plot that pull you out of the experience. The attempt to reimagine the Force and Jedi as more martial artists than monastic guardians strips away some of the mystery. Additions like ""witches"" feel tonally inconsistent with the established Star Wars universe.

While ambitious in trying to depict the High Republic era, the series lacks a clear creative vision. Rather than deepening the lore, it often comes across like a kitchen sink fantasy or fan fiction disconnected from the core themes, lore and tone of Star Wars as a setting. With some more experienced actors, tighter writing, and a firmer grasp of worldbuilding, it could have lived up to its potential. As is, it ends up feeling like a B-grade 80s/90s TV series or even a stage play rather than being actually immersive.",4.0,12 June 2024
Disney hates its fans and seeks to destroy Star Wars,"I honestly didn't think it could get any worse than it already was, but Disney never ceases to amaze me in how they can buy franchises and destroy them faster than Microsoft can. Don't watch it. Everyone hates it. The writing is terrible. The ""detective work"" is something that wouldn't even hold water in a hardy boys book. Please don't watch it. You will wish you had that hour of your life back. The main character is not an enjoyable character. Did they even test this with audiences before release? The trailer has around 20,000 likes and almost 300,000 dislikes and yet they are touting it as a huge success. It is garbage. Disney hates it's audience. Don't waste your time.",1.0,13 June 2024
Unfair ratings,,8.0,6 June 2024
"So far, so okay...","Nothing remarkable, typically beautiful production if a little samey by now, the sets are very reminiscent of Obi Wan for instance. The writing is again very reminiscent of recent Star Wars projects and the story so far very predictable, there may be twists yet to come? If so I'll amend my review but 2 episodes in nothing so far to be excited about.

The usual crowd are bombing 1star reviews but I think we've all got used to ignoring them by now, it's a fair modern outing that has suffered from over hype.

Overall, I love my star wars and Disney has done some great stuff, but the series are, for me, becoming a little over familiar, the much hyped change of writers, characters and directors hasn't done much to change things up.",6.0,5 June 2024
Terrible Writing,"Call me crazy, but imho the base stone for every good TV show or a Movie is a clever well written script, ideally with some interesting twists. There should be memorable characters that audience can connect to in one way or another and the casting should fit the characters. And then the audio-visual and theme side of things is just the icing on the cake.

BUT HERE :) its the complete opposite so far. The only good part is the theme and audio-visual effects, without it, it would be basically unwatchable. The script is terrible, feels like it was written by a kid or some free AI. The story is highly predictable, I was not amazed or shocked by anything... quite the opposite actually. And the characters are just boring, I don't care about anyone after 2 episodes in.

Like who thought this show was a good idea? Why Disney wastes their resources on this?",1.0,11 June 2024
Interesting addition but lacking,"Overall, I'm enjoying the characters (Sol, Jacki, and Yord) and designs for this era. However the story so far (2 eps) has felt very watered down and predictable much like parts of Ahsoka.

Amandla's performance has been great and the character she plays is interesting, but is a victim to the writing, which disengages you from thrill you should have while watching her character. I do hope this changes with the story progressing as she has so much potential as a character, but also as an actress that they are not leveraging.

With there era we also get a glimpse of a new fighting style 'Force Fu' which I have some mixed feeling on. The shots look cool and it can 100% exist within the universe, but how it's executed in the show comes off like a 2000 action movie, pulling you out of the emersion in Stars Wars uni. Visions managed to introduce news things and while making it feel ground in the universe.",7.0,5 June 2024
"Started off 'okay,' then episode 3 demolished all hope.","As a huge fan of anything Star Wars, I can honestly say that this series lacks any imagination. The first 2 episodes were decent enough to make me continue to watch.... But the 3rd episode was simply just RIDICULOUS. They've turned the series into a FAN FILM!?!? This belongs on YouTube.

If I was rating the series based only on the cast, the sets, & special effects, I would give it a 10/10.

The writing alone, drops the rating of this series to a 3/10.

They've managed to reduce the series into what appears to be a bunch of cosplayers, quickly reading a high school level script, performing it immediately after reading, while one of the cosplayers recorded it and released the footage to the public.

I will continue to watch the series because I am a Star Wars completist, but my hopes for the show to redeem itself, is extremely low at this time of this review.",3.0,12 June 2024
What is this?,,2.0,5 June 2024
Shameful,"Could not watch beyond first scene, it's like a fan made series from someone who doesn't like or understand starwars or entertainment for that matter. You can't make a series good just by dressing the character in obiwan style clothes the dialog is a joke. The series is so cringe, it's so sad that they keep destroying platforms that have the potential for great entertainment. First Marvel now starwars. Mandalorian and Andor were great but this was terrible. No good dialog just fight scenes. Like mixing Boyka with barbie. Sad just sad don't they pre screen? Anyone can tell this is terrible.....",1.0,5 June 2024
Terrible in every respect...,"This is the absolute worst Star Wars content ever made. The horrific acting, dialog, and story are too poorly done to put into words. I am baffled beyond belief how this top shelf piece of garbage got the green light. Everything is complete cringe, and I cannot recommend this complete waste of time, effort, and money to anyone. Any long-time Star Wars fan will find this drivel to be utterly insulting to the franchise. Meanwhile, those not familiar with the lore will be incredibly confused and confounded by what they are seeing. There are literally zero redeeming qualities to this pile of cinematic manure.",1.0,5 June 2024
Disney is ruining the franchise...,"The first two episodes are poorly written, directed and the acting is at best questionable. Besides having jedi, one cannot relate the atmosphere to star wars.

Could not hold my attention...content got boring rather fast and did not improve.

Its shocking that they still do not know how the force works...even after all of the mistakes they made with it.

Disney is letting the fans down with such productions (if the 3 movies were not enough already to turn people away). The franchise and fans deserve much better...hopefully someone at Disney will finally realize this.

I can only wonder where they spent $ 180 million at...",1.0,5 June 2024
A good start,,8.0,8 June 2024
Episode 3: The dark side of the Jedi,,,13 June 2024
Star Wars is made for Cinema not TV,"I think my issue is that Star Wars is a cinematic experience. I enjoyed Ashoka, Andor, Kenobi and most of mandalorian but overtime I felt all of these should be condensed into a film.

The most I have felt this is with The Acolyte. Both episodes are way to short. By the time you start getting into it, it then cuts to the credits.. The characters aren't so likable just yet, but I do like Master Sol. I just feel like this would have been better as a well thought out film than TV show.

Disney loves their TV shows at the moment and I think they need to get back to the big screen. Take chances and create something great to show us all and stop being afraid of the fan base. Get away from the Skywalker era and create films within the high republic era or way after the Skywalker saga.

I want to see STARS WARS show it's fantastic self at the cinema again. There isn't much time to get invested in these small episodes.",7.0,7 June 2024
Dialogue and direction are rough,"I wanted to like this, I really did. But the first two episodes were hard to watch at times. The Star Wars universe has certainly had it's share of bad dialogue in the past (""I hate sand""), but this felt worse because the dialogue combined with the direction came off as over-serious and looking like the scenes should have been in a space-based soap opera.

The pro for me was the fight scene, specifically the first episode, but after that the scene it got more and more soap-operaish or maybe like a WB teen drama. And I say that as someone who enjoyed some of those high school dramas.

The only hope is this gets better. Unfortunately, I've gone from excited to meh about the remaining 6 episodes.",3.0,5 June 2024
Rough start but unfolding into something more,"This show so far feels targeted to a younger audience with how the characters are presented and communicate. The plot of the first two episodes follows a fairly generic story of 'revenge' in a star wars skinned environment. The sets were good but not as intricate or immersive as previous Disney SW shows such as the Mandalorian or even Ashoka which were on very different planets making each feel new and different.

The story is set well before the Skywalkers so the force is quite different and I would expect there to be new things we haven't seen from the movies. I have noticed acting of the younger cast is a bit off and forced. Dafne has had much much better performances but here she most certainly not exhibiting behavior and speech of padawan quality and acts like a teenager resulting in a weird vibe (like she is geeking out at the same time and unable to get into character). Lee Jung-Jae has really good English pronunciation that I was surprised only having seen his Squid games and he has developed his character really well and does make the show more interesting.

Don't love it yet but don't hate it and am still interested to watch more. Feels more disney than lucasfilm so far. Is it something that keeps me on edge for the next episode? No.",6.0,10 June 2024
Expectations vs Product,"A review after only the first two episodes. Pending the entire first season.....

Wobbly beginning to this show. Hopefully it gets better. Didn't like the kung fu matrix in Star Wars. None of the main characters are particularly interesting.

I liked the impenetrable sleeping monk jedi idea, but now he's dead. Would've been cool if they used him a little here and there across the show, in various settings and situations happening around him, with him remaining an impenetrable sleeping monk jedi.

A lot of sub-par writing and general plot contrivances. It's not high end, this show not meant to be that, more back to the usual adventuring and mission of the day type stuff.

But there's potential for it to hit those marks IF it delves into the actual Acolyte herself, her master, his world.

Seems so far that they are not the centerpiece of the show, but tha background storyline and characters to drive the focus on the jedi master and Osha.

My expectation for this show before it released was just that....that they'd finally showcase the dark siders, their world, their struggles and everyday stories. So that will be my interest moving forward, hoping they do that.

As it is, my only interest is learning more about the Acolyte herself and who her master is, and seeing emphasis on them.",2.0,7 June 2024
Incredibly poorly written,,2.0,10 June 2024
Missed Opportunity!!!,"I really wanted this to be good. The CGI and sound was great but the story just blows apart anything good about the show. The dialogue is terrible and the characters feel wooden. Ive read some of the 10 reviews on here and really don't understand where they are coming from. I'm left to believe that this might be a generational thing. The older generations expect things to improve over time. The younger generations seem perfectly happy will terrible storytelling and writing. Perhaps because of the way we enjoy media now. Our brains are simply wired differently. This had the feel of fan fiction, I found myself asking the whole way through the two episodes. Why? Why that language, why that choice, why that angle, why, why why. The thing that really annoyed me though where the Jedi. They didn't have the gravitas you would expect. You see glimmers of it in carrie-anne. And master Sol. But just as quickly it's gone and the drudgery continues. This was a slog and I'm not sure I'm up to watching the rest. Please Disney, find better writers!!",1.0,5 June 2024
Why?,"Just another attempt to send an activism message using something beloved from the past. But in the case of Star Wars, we already know.

Besides that, the script is lame, the fighting is dumb, the acting is stiff and from the first two episode, we know it only getting worse.

Its getting to a point where they dont even try to write something even average. Seems to be that scripts that in past would only make it to low budget VHS movies, now get visual ""quality"" in streaming and trick people into thinking it is premium content but its almos a soap opera with FX, which in fact are actually really, REALLY expensive. What a shame.",2.0,6 June 2024
"Boring, bland, ...","Its hard to write a review without hitting spoilers but its amazing the low production value of this series.

The dialog is feel like its written for children, trying to exposition dump so much information that the characters are supposed to know but is just dumped for the audience with no real integration in the storyline. There are no attempts made to have the audience guess, no, its verbatim told again, and again ... There is no ""there is another"" (OJ Star Wars), no, they go so fast from 0 to 100, that your head can not turn in time.

We have master Jedi losing fights in ways that can only be described as ""wtf"" (like they nerfed Jedi Int and abilities down to 2/10). Characters that seem to know about Jedi secrets and how to exploit them, where you again need to go ""wtf, that makes no sense"".

The acting feels bland and more what your expect from cosplay actors (and to be honest, i have seen WAY better cosplay then this series delivers) in its two episodes.

The interaction between actors feels awkward, like strangers talking to each other, when they are portrayed as friends of good collogues.

There are issues with sense of time, like they tried to rush so much in a few episodes, that there is a issue in several scenes with the flow of time.

Confrontations that make no sense if you look at the flow of time and how people travel. Even more so is some of the witnesses of a crime, yet, no thought was placed into a counter of innocence (trust me, think about that scene for a few seconds, the location, ... how is X guilty and yet, the location and time) yet, the Jedi intelligence is again 2/10 ...

It feels like a bad Disney theme park and to be honest, i have seen way better acting from those parks.

Do not see how this can even be considered this 10/10 with a scalding ""you are not a real SW fan"" for not giving it a 10/10. Has our standards dropped so much? Or are we looking at paid bot accounts because something feels off. Are people that desperate for any SW content, that they ignore the low standards being shown.

Yes, its not Andor, but compared to Ahsoka.(a heavily flawed serie), it makes Ahsoka look like a masterpiece... Despite all its logic flaws, the acting was actually good (for the most part).

If you where to write bad fan fiction, have it acted by teens with no acting experience on a massive budget, that is how the Acolyte feels like with its two opening episodes.",3.0,5 June 2024
I love it,"It has everything I expect from Star Wars: TLDR: padawans, laser swords, the force, jedi, the dark side, robots, spaceships, nice plot, multiple layers of story lines with something new and unknown so far for the star wars saga.

Thank you Disney.

LONG VERSION: The journey of Padawans training under the watchful eyes of their Jedi Masters, wielding laser swords with precision and grace. The Force, ever mysterious and powerful, plays a central role, guiding the destinies of both Jedi and the dark side. The eternal struggle between the both sides unfolds with intensity, bringing a fresh perspective to the Star Wars saga.

Robots <3 Spaceships <3

The plot is engaging, with multiple layers of storylines intertwining, creating a rich tapestry of adventure and intrigue.

What sets 'The Acolyte' apart is its introduction of something new and unknown, adding depth and excitement to the Star Wars universe. The characters are compelling, and their journeys are both personal and epic in scale.

Thank you, Disney, for continuing to expand the Star Wars universe in such a captivating way!!!",9.0,7 June 2024
Where's Yoda?,"Two episodes in and I realise that Frank Oz hasn't made an appearance. ""700 years old I am, look as good will you not?"" In cannon Yoda should be part of the Jedi Council, but has been a no show as of yet.

Otherwise? This isn't too bad of a show. I'm looking forward to the rest of the episodes, and will continue to just enjoy the ride.

One thing that is really cool is the inclusion of twins. I reckon that this may be a nod to Timothy Zahn and the ""Skywalker"" twins that never showed up in the sequels. It also plays on the ""good twin, bad twin"" tropes, and I can tell you as a parent to twins, that trope isn't always true. Again, good luck to this show, I look forward to seeing the rest.",7.0,8 June 2024
The worst series of star wars,"I am not critic or a big fan. But I was raised by Star Wars.

Honestly this series is so bad I have no interest for the characters or the plot.

It is a same that Disney considers us mindless fans that would applaud any stupid idea is being pitched in their corporate office. Lack of respect to people that actually buy merc or pay subscriptions.

Thank god my subscription ends tomorrow. I will not have to see the rest of the series.

As a final note, script is a mess, characters are out of character most of the time and special effects remind me some b-series of the 00s

I advice you not to watch this series, only because bad content like this - not respecting its fan base should be penalized.",3.0,12 June 2024
Star Wars is back!!!,"Been excited for this for awhile and it didn't disappoint. Amandla Stenberg and Lee Jung-Jae were great in their roles, had a few flat characters but more to do with the characters than the actors themselves. Fight scenes were awesome, can't wait to see some full on lightsaber action though.

Dialogue isn't up to Andor standards, but is by no means terrible. Nice to see them not relying on the volume and most of the sets and production design looked great. The series score is another high point and feels like proper Star Wars. All in all I found it a thoroughly enjoyable romp around the Star Wars universe and can't wait for the next episode.",9.0,7 June 2024
Better than expected,"I've watched the first two episodes and it was better than I expected. Is it great? Is it with rewatching in the future? I don't think so. But it seems like this will at least be a good one-and-done series.

What do I find good?

The actions sequence are generally well done. For obvious reasons early on, I got a Matrix vibe. And the action continued to be top notch throughout the two episodes.

Costuming is also pretty good, although there seemed to be some corners cut here and there. They were obvious.

The variety of environments and creatures was also fun. But again, there seemed to be some corners cut on creature effects.

What did I find bad?

Unfortunately, the main actress who plays Osha/Mae is very wooden in her acting. For an actress playing a character expected to convey emotion through her eyes in many scenes, she simply isn't up to the task. You get one intense stare from her in most scenes. And to be honest, even without the mask, her facial expressions remain mostly one-note.

Osha and Mae's hair... These two characters don't know the other is still alive initially. And they haven't seen each other in at least a decade or more. Yet the have the same hairstyle? And a distinct hairstyle at that. It seems lazy not to change up their look between the two characters at least a little.

And that leads me to my last gripe. There's just no subtly or imagination in this series so far. So that makes me worry that they're more interested in getting to some end goal and didn't give enough attention to the details as a result.

I'll hold it hope that some of these complaints are addressed as the series progresses. In particular, I hope Amanda Stenberg relaxes into her roles at some point.

Overall a generous 6/10, but that will change if things don't improve.",6.0,9 June 2024
Missed the mark,,1.0,6 June 2024
This isn't Star Wars,"Well, maybe it is the new Star Wars, but it isn't what Star Wars used to be. That's not a good thing either. Inauthentic and immature script. Acting and casting choices cast doubt on the credibility of the show and it's just not enjoyable to watch.

Disney seems bent on making Star Wars something that it's not and this series is further proof of it. There may be some of you out there that will enjoy this but if you are a true Star Wars fan and enjoy authentic, genuine story telling, then this isn't for you.

The spark that made the first season of Andor and The Mandalorian worth watching is completely missing here.",2.0,6 June 2024
Disney why?,"Why would you set this in a universe that it's not fit for? The name Star Wars does not mean anything anymore.

Overall, ""The Acolyte"" lacks the heart and soul that fans have come to expect from the Star Wars universe, making it a disappointing and forgettable entry in the saga. The pacing is erratic, dragging through exposition-heavy scenes and rushing through moments that should have been pivotal. The visuals, while occasionally stunning, are inconsistent and marred by uninspired set designs and special effects that fail to capture the magic of previous Star Wars installments. I hope Disney will sell it to people who care.",2.0,10 June 2024
Awful,"This is terrible! I can't believe people are giving this a 10 rating! This series isn't even star wars. It doesn't even feel close to being in the Star Wars universe. The writing is amateurish at best and the acting is poor. You don't care about the characters or their consequences. The story is generic and boring and slow paced and simply convoluted.

I'm still going to watch the next episodes hoping it gets better but I seriously doubt it will.

The one thing I will say is impressive is the visuals, it's obvious where the money has been spent in that regard.

I really hope they go back to traditional values within the Star Wars canon and stop disrespecting the Jedi whilst also limiting the amount of series and stories. Less is more and the last three series instalments have done enough damage already. Real fans are tuning out and if this has occurred a long time ago in a galaxy far away, why are they over extending current social progression and ideals?

Save that strategy for something completely unrelated to Star Wars.",1.0,5 June 2024
This is what I've come to expect.,,2.0,9 June 2024
Ignore the bad reviews,,8.0,6 June 2024
"Not great, but not abysmal","So far, it's a flawed show in terms of writing, sense, and meaningful characters (other than some they've already killed off). However, it's not near as bad as most reviews seem to suggest. It's interesting enough for me to watch when I have nothing else new to watch. I will give my time to anything in the Star Wars universe. It's not on the level of Andor or Mandalorian, but do your best to keep an open mind. There are still many episodes for them to make improvements, but it's unlikely for anything drastic to change since the main problems appear to be intrinsic. Don't believe the worst reviews and don't believe the best. It's somewhere in the middle.",7.0,9 June 2024
Has the right feel for Star Wars - Saturday matinee adventure/mystery,"The Acolyte (2 episodes in) has the right feel for Star Wars in the sense of a Saturday matinee adventure/mystery. There is a mix of sudden reveals and cliffhanger endings with a sense that one will have to go back and rewatch the series to catch missing hints and details. Like the best Star Wars, there should also be a sense of the mythological or archetypal (as in Joseph Campbell), and there are set ups in the first two episodes that look very promising once you pause to think about them.

""Your eyes can deceive you-- don't trust them"" appears early as a major theme, and among the hints for how to decode what you are watching in the plot. Things are not what they seem, and implications will unfold in layers.

This is better storytelling than other recent SW content like Ahsoka, which feels more like a lot of ponderous moving of characters around like chess pieces into positions for some future story to be told that we have to wait for (another season, another movie), while throwing in some references to past SW characters and events, like being tossed candy to keep you satiated, but altogether serving no greater purpose, making for a less satisifying story.

Even though the production design in The Acolyte looks smaller (no big set pieces or space battles so far), the universe feels bigger, with new aliens, new tech, and new ideas about the Force. The universe should feel big enough to be filled with suprises, even to civilizations that have existed for a long time, like Europeans discovering the Americas (the people, their cultures, and all the new natural life), opening up all sorts of expanded understandings of the world, but also leading to fear and uncertainty and paths of destruction. My prediction is that the more serious parts of upcoming Acolyte episodes will set up those big universe but equally big dark aspects -- we need to see the very early seeds of the megalomaniacal and genocidal aspects of the later galactic Empire. And I think we'll see that emerging in these diverse new characters and their story arcs.",8.0,8 June 2024
