review_title,review_body,rating,review_date
Good,This is a good movie I love this movie and this good story.,7.0,29 March 2021
"Bad storybuilding, cool action ending","Wish he would have done more with the story, sadly it was not that good. But cool action ending",4.0,21 September 2019
"They say this is too gory, they say this is too unreal","As a Mexican and having lost the love of my life at the hands of hired murderers, this film really represents the feelings and actions that someone with such a loss would like to be able to do, I would like to be Rambo and avenge my loved one. The blood and brutality they criticize so much is real, even much more vile and cruel. Rambo: Last Blood is a portrait of what happens every day, every moment on the streets of any place in the world. This is a movie that only those who have gone through something similar will understand.",10.0,25 September 2019
"Good movie, but not a worthy finale for John Rambo...","I've been enjoying Sylvester Stallone movies since I was a kid, and ""Rambo"" has always been one of those special movies that just was an instant liking for me. So naturally, I would get around to watching the 2019 ""Rambo: Last Blood"" as well.

So was this a fitting finale to the saga of Rambo? No, not really. Sure, the movie was good entertainment and a great action movie. However, it just didn't really have that particular element to it that the previous four movies in the franchise had. Perhaps it was because John Rambo was now fighting on home ground (which he also did in the ""First Blood"" movie, but that just had a very different feel to it) or because the entire final showdown scene seemed incredibly rushed and very anti-climatic.

The storyline in the movie wasn't really as captivating as it had been in the previous movies., and yes it was definitely enjoyable and watchable. But there was just some key ingredients missing from the formula to make it truly outstanding. Now, I am not saying that ""Rambo: Last Blood"" is a bad movie, because it isn't.

I must say that it is amazing to see Sylvester Stallone still going at it at his age. But sometimes it is better to just walk away from something and leave its legacy as it had been set up and built.

There is a fair amount of violence in the movie, but nowhere near the mayhem that was seen in the 2008 ""Rambo"" movie, which was just out of this world in terms of pure violent scenes.

As for the final showdown scene, which was definitely set up nicely and had some cool elements to it, the scene just seemed a bit rushed and it seemed way too easy for Rambo to take all of the trafficking cartel out that easily. It was enjoyable to watch, yes, but it was just too predictable.

""Rambo: Last Blood"" scores six out of ten stars from me. It was definitely a good movie with an abundance of action once the movie got into gear. But just a shame that John Rambo didn't exit the stage with a more fitting way to end the franchise.",6.0,24 November 2019
A masterclass on how to wring ever drop out of a franchise.,,2.0,24 January 2020
"If you like Rambo movies, you'll like this one","Standard Rambo fare. This time, he's on the loose south of the border. Enjoy!",7.0,22 September 2019
RAMBO 6.5,"In this installment of Rambo he is a much more poetic character but still ripped as hell and to destroy those who get in he's way. I found Rambo's character every time he spoke was some type of poem or a life lesson. Kill count was low in comparison with other 100+kills Rambo films. Length of Movie seemed short,story plot was whatever's but with a Amazing homeAlone on steroids Slaughter house finally:) P.s. It would be awesome if they would focus on making a Rambo zero showing the character enlisting with boot camp and all with Obviously a fresh face actor playing the roll of John Rambo...but thats a Different discussion/sorry for rambling/not sorry",6.0,20 September 2019
Miles ahead of the new Terminator but could be better,"RIP John Connor. Let the franchise die with him; back to back flops is unforgivable and unsurvivable.

Last blood on the other hand is a great final chapter to the Rambo! Saga. There were issues, not being clear about Veitnam was a big screw up, and there were a few minor things they should have polished off; and they probably could have gotten away with at least one shot of breasts and not been afraid of the feminists... this isn't the movie they'll support no matter what you put into it so just ignore them.

Overall 7 / 10 for being good to the franchise but not great to potentially new fans who won't get the references.",7.0,12 October 2019
"If you think graphic violence is entertaining, this is your film","Well, I guess over the years, the Rambo character has been fully uncovered and developed to the extent that the only thing left to make a movie out of is the violence. I am a Rambo fan, but not a fan of the sacrificing good writing and editing in favor of Peckinpah/Tarantino type graphic violence. I did not find this dark film entertaining.",5.0,28 September 2020
Torn.. John Rambo is the Pinacle...but....,Just watched this..it's a bit predictable and not as good as John Rambo...but it holds it's own. Definitely the most gruesome.,8.0,19 September 2019
Classic story of revenge above moderate,,7.0,19 September 2019
A missed opportunity,"2.5/5 stars

""Rambo: Last Blood"" promised to be the final chapter in the iconic action franchise, bringing closure to the journey of its beloved protagonist, John Rambo. While the film had its moments of intense action and gritty violence, it ultimately fell short of its potential. Despite the high expectations set by the franchise, ""Rambo: Last Blood"" failed to deliver a satisfying conclusion due to several missed opportunities.

One of the major flaws of the film was Rambo's decision to deny Gabriela her right to meet her father. As a war veteran and someone who has experienced the harsh realities of life, Rambo could have displayed a more compassionate side by accompanying Gabriela on her quest, regardless of her father's character. This missed opportunity could have added depth to Rambo's character and provided a chance for him to teach Gabriela valuable life lessons along the way.

Furthermore, when Rambo embarked on his mission to confront the drug cartel, his lack of calculated steps proved to be his downfall. Given his extensive combat experience, it was disappointing to see Rambo rush headlong into the dangerous situation without adequate planning. This lack of foresight resulted in Rambo being wounded and wasting precious time, which ultimately led to the tragic demise of Gabriela. It was a frustrating turn of events that left viewers questioning Rambo's judgment and abilities.

The film's pacing was another aspect that could have been improved. While the fast-paced nature of the movie added an adrenaline rush to the final fight scene, it came at the cost of character development and emotional engagement. The actors' performances were overshadowed by the relentless action, leaving little room for the audience to connect with them on a deeper level. Even the death of Gabriela, a pivotal moment in the story, felt rushed and lacked the emotional impact it deserved.

""Rambo: Last Blood"" had the potential to be a poignant and thrilling conclusion to an iconic franchise. However, the film faltered due to its missed opportunities in character development, Rambo's decision-making, and the lack of emotional depth. While the action sequences were undeniably intense and provided the much-anticipated ""wow"" factor, they couldn't compensate for the film's shortcomings.

In the end, ""Rambo: Last Blood"" leaves fans with a sense of disappointment, as it fails to deliver on the promises of a satisfying conclusion. It serves as a reminder that even legendary franchises can stumble when they neglect crucial storytelling elements.",5.0,3 June 2023
Whole Theatre was Cheering Rambo!!!,Just as good as the last Rambo movie. Awesome action sequences. Wish the movie was longer it went by quickly. Stallone still has it at his age. Hope he continues making more movies and has another Rambo movie in him. The whole movie theatre was cheering for Rambo it was a great fun popcorn movie. Most people know what they're getting into when watching a Rambo movie!,8.0,22 September 2019
Juanito Rambo,"First, Johnny Rambo is a 72 years old man, and he is still a killing machine. Second, there are 20 minutes of glorious action in this movie. A masterpiece. Lastly, Rambo Last Blood is probably a movie not for everyone, but it is great for fans. Good job Sly.",7.0,22 November 2019
RAMBO A CHAMPAGNE RATHER THAN A WINE,,1.0,22 May 2020
Good. But required more series connections not just weapon references,"Rambo goes on a rescue mission to Mexico to return a kidnapped loved one but a Mexican gang brings the war back to him.

Last Blood is an interesting Rambo instalment, just as you think Adrian Grunberg's well directed outing is going to be a paint by numbers kidnap flick there's a major twist on the Taken-like premise. However, while Sylvester Stallone's and and few other writers flesh out Rambo (reminiscent of First Blood's characterisation) aside from some old photos it lacks some much needed dialogue nods and throwbacks. Col. Troutman doesn't really get a mention, his Vietnamese flame, Co Bao, doesn't get a look in etc. No bandana or hair cut tidbits either. And the theme music is not as punchy as the early outings.

That said, Rambo's father is mentioned, his mental state is explored and his reliance on medication is touched on. The last twenty minutes as the grizzled veteran dusts off his crossbows to take on the sex traffickers are particularly gory and graphic, appeasing Rambo action fans. There's gut-wrenching carnage as he picks off a variety of stereotype cartel. Its as hard hitting as it's predecessor and makes Part II and Rambo III look quite tame in comparison.

Hopefully, Stallone has one more Rambo outing left in him to come full circle, connect the dots with more Vietnam and First Blood, 2, 3 links not just weapon references. We always wanted him home but maybe Rambo is more entertaining back out in a war zone.

Nevertheless, it's great to see Stallone as Rambo back on the big screen. Recommend.",,19 September 2019
End Of An ERA. Full Of INSULTS To OLD Generation. Good For New Generation.,,6.0,20 September 2019
Strongly not recommended for Safe Spacer's,,7.0,22 September 2019
Rambo does Taken does Skyfall,"The plot to this film is essentially Rambo does Taken and ends with Skyfall. But it all works beautifully. On one hand it doesn't necessarily feel like a Rambo film - action in Asia - until you remember that the first film was set in America, or ""home soil"" for Rambo. So, in essence this film brings the character full circle. I got to turn my brain off for 90mins and just enjoy Stallone do what he does best. Happy with that.",6.0,23 January 2021
Action Packed?????,"I love all the Rambo movies but when it came to this installment i was very let down. All this hype about an action packed movie when there was literally 10 min of action. I can appreciate the story that Sly was trying to tell with the sex trafficking, but in the end we watch Rambo movies for the action and sadly the few minutes of it wasn't enough to save this movie.",1.0,23 September 2019
"Great movie, it is a ""must"" for all Rambo's fans!","This Rambo's movie do not disappoint. It is the good and old Rambo back, full of action. It brings new scenes and it is different from the others. I will see it again at least twice...",10.0,22 September 2019
Bad movie with a good Rambo last minutes,"Bla bla bla someone hurts the ones Rambo loves, this is the 1st half that is about 70 minutes or so, it was really bad with bad actors. The last 20 minutes or so is a mix between Rambo and Home Alone, a decent 80's action movie inside the crappy movie. Just do yourself a favour and just watch the last minutes. For some reason they must have lost the rights to the Rambo music so you get some weird music that at times kind of resembles the Rambo theme songs. Please leave the old classics alone. Stallone if you need money just ask, don't make us go through this again.",6.0,4 December 2019
Where was John Rambo?,This was not a Rambo movie. Not in the least. It's Taken but with much more blood and gore. Its a revenge movie. What a very poor way to end a legacy. I had extremely high hopes and expectations for the last Rambo movie. Disappointing is an understatement. Don't ruin your memories of the first Rambo movies by watching this one.,1.0,27 December 2019
Not for Rambo fans only,OMG I forgot It can be fun to watch people getting murdered violently :) Never better !,10.0,20 September 2019
Rambo's tunnel can not be penetrated.,"Rambo Last Blood stays true to the series by showing the last heroic appearance by John Rambo while sacrificing a bit of action in favor of more character building.

Last Blood is probably the most 'personal' of all its prequels in terms of story. It has a relatively slow start and may turn you off if you are here purely for gory action scenes. On the other hand, this paced start allows us to see 'John the family man' which we haven't seen before. And this 'seeing new sides of Rambo' doesn't stop there and continues throughout the movie.

As the movie goes on, you will encounter darkness and horror-like scenes which are handled very meticulously. Enough to imply, but not overdo to disgust.

And in the last act, you get all those high-adrenaline action sequences which do get the blood pumping. This will lead the story to Rambo's tunnels which we saw in the trailer and a final showdown.

In summary, Last Blood will not subvert you expectation which in this case is great, and I would even liken it Rambo 2008 except they have factored in Rambo's growth as a human being in the latter.

Personal Verdict: If you are a Rambo fan, definitely watch it. If you aren't, you will probably still enjoy it as a very graphic gory action movie, but you'll have to wait for the movie to get there.",7.0,20 April 2020
Oh my this is awful,I don't even know where to begin. This movie is very bad and pathetic. Don't waste your time on it. Stallone needs to retire from these movies. This did have one good scene. When Rambo tells her not to go to Mexico and the reasons he gives are spot on. Of course the girl is an idiot and doesn't listen. Young women today pay attention.,5.0,2 May 2020
Was okay ;),"Thank you Stallone , an oldschool justice movie was missing from the current scene , i loved the deaths (a bit tarantino killing) . Happy to see my old hero in action once again. Cheers everyone.",7.0,25 November 2019
"Kinda weakest and smallest in the series, yet no bad flick on its own","Greetings from Lithuania.

I am i a huge Rambo fan. I loved all movies before, because first three were my childhood pictures, and the fourth one was good, but not great - kinda lacked that part that goes between second and third part in any motion picture. And then 10 years later comes ""Rambo: Last Blood"". I was kinda excited for this movie before i saw a trailer, but after seeing 1 min 30 sec trailer i knew exactly what this movie is going to be about.

""Rambo: Last Blood"" is the smallest and the weakest movie in the series - in my opinion.. It kinda felt even not as a Rambo movie. What it lacked even considering that this is a true Rambo sequel - i wanted to know or hear a little bit more about Rambo himself. On the other hand this is a very hard rated R movie - this is not for kinds, and this aspect kinda saved this flick from being not so good. Not a bad flick overall, but this is not the best Rambo movie you will ever had to see.",6.0,7 December 2019
A menacing Rambo unleashed,,7.0,6 October 2019
Not worthy.,"This film was a tremendous disappointment. It was mostly waiting for the part where Rambo would get revenge, and when he finally does it's ten minutes of the worst death scenes. No real build up or terror, like First Blood, no .50 cal BMG rounds, no seething build up. Just lame. Seems like a lot of people are fans, so maybe you'll enjoy it. I didn't.",3.0,30 November 2019
The old man still has it!,A good action flick with realistic fight scenes except the part where Sly is like a f... terminator :) Never knew how fast time went!,8.0,22 September 2019
AKA.....Taken 4!,"Basically the script of Taken, with Rambo. He has a particular set of skills.",6.0,23 March 2020
Unnecessary - Should have left it at Rambo 2008,"It is at best an average B movie with a budget. Terrible, ridiculous plot, mediocre to bad acting. Rambo franchise should have ended in beauty with Rambo 2008 and not this eyesore.",4.0,23 November 2019
Awesome movie,"This is the best Rambo so far. This movie is amazing, action packed the entire movie. The movieb is all blood and gore.",10.0,22 September 2019
Home Alone with Stallone,Basically home alone with Sylvester Stallone. Enjoy.,7.0,24 May 2021
Utter tripe!!,"I gave this 2 stars based only upon the fact that he killed the bad guys. And nicely so. What a total and utter waste of time, waste of energy, waste of everything you could possibly have wasted. This movie has to be seen to be disbelieved. I think Stallone took us ALL to the cleaners when we paid to watch this garbage. Should have ended it all with the last one. That was a good end to the story. THIS!!! Was a travesty.",2.0,25 January 2020
I had put it off because of the critics. Now I don't think the critics even watched it,Great movie. It is a Rambo flick so don't expect something mind blowing. It is guns and blood and explosions. Which is exactly what it is supposed to be. It is great. I loved it. Thank you for still making some films that aren't SJW garbage,7.0,21 December 2019
War is coming home,"Didn't expect much, saw a lot i liked. ""Last Blood"" is for you, if you want to see a ultra brutal ""Taken"" movie. There is nothing more to say about the story. The length is perfect around 100 minutes. Not too long/short.

Rambo's daughter was kidnapped and guess what?... Exactly that will happen ;) This time war is literally coming home. Be prepared for counting dead bodies in the last 20 minutes. You will have a lot of fun when rating the brutality level for each fatality haha.

What i didn't like: Half the movie i had to read subtitles... -.-

Cheers, Fletcher",7.0,14 February 2020
Heavy story! But great,,7.0,21 September 2019
If you're looking for a movie where violence against women is the sole inciting plot point,,2.0,4 January 2020
You dont effffin efff wit Rambo!,"Wow! Loved it! One last amazing showdown for John Rambo.. Just when we thought he was out,they pulled him back in and boy did they regret it! Great job by Gab she was stunning!",10.0,29 October 2019
Classic Rambo movie with graphic violence on the next level.,"The movie is everything I expected. The last one was bloody, but they manged to take this one on the next level. The story line is nothing special, but it manages to get you to want all of the bad guys dead. Very entertaining with lots if action - classic Rambo movie ;)",7.0,24 April 2020
A bad Copy of Taken,,5.0,25 December 2019
"Great action, Bad Story & Bad Acting","I love Rambo, but this story was just incredibly lame. Rambo's niece, played by Yvette Monreal, has a friend in Mexico who tracks down her Dad. Yvette goes to Mexico to meet her deadbeat Dad in the worst part of town (is there a good part?). Her Dad is such a lowlife that he tells Yvette to drop dead and go away.

Yvette is very upset that her Dad really does not love her at all. So Yvette's friend Gizelle convinces Yvette to go with her to a dance club. Thanks to her shady friend, Gizelle (Fenessa Pineda), Yvette is set up to be kidnapped into human trafficking/prostitution.

One issue that I had with this movie is that Rambo did not kill off the Dad and Yvette's friend Gizelle, just on general principles. The original Rambo would have gutted Dad and left him hanging from a wall, and Gizelle should have had her head chopped off for sure.

To recover his niece, Rambo decides to just walk up to the Martinez Pimp Gang and ask for his niece Yvette back. Rambo gets beaten up really bad by the Martinez brothers's pimp gang. Why didn't they just kill him?

A journalist saves Rambo from bleeding to death from the beatdown. It looked like a good connection, but all the empathy and compassion are only coming from the journalist, played by Paz Vega. Stallone seems incapable of acting, showing concern, gratitude, compassion, empathy, or anything else. A little gratitude and human feeling would have been nice. First Blood Rambo had that ability to be tough but compassionate.

After Stallone recovers from the slap-down beating he got from the pimps, he just goes over to pick up Yvette by pretending to be a john looking for a prostitute. Why didn't he do that the first time? The sad thing is, the Pimp Gang retaliated against Yvette due to Stallone's first failed attempt, and she dies of a drug overdose.

What was the point of killing her off? Seems pointless to have Stallone recover a dying/dead niece. She was the last of his blood line. I guess the writers thought that they needed some kind of emotional trigger, but the original Rambo would have taken his niece (alive and healthy), and still gone back to wipe out the pimp gang just for what they had already done.

Even worse, the lady who plays the girl's Grandmother is at Stallone's home in Arizona, and there is about ten seconds of grief, and then Stallone just packs up her stuff in a cardboard box and sends her to be with her sister. Really bad miss on showing the grief and love that the Grandmother and Rambo should have shared together. A moment spent together crying would have been nice. Rambo used to be a thoughtful person who was a victim of Post Tramatic Stress Disorder, pain, suffering, and heart-break. Rambo was always a nice guy who was a victim of circumstances.

So a few days later, Stallone goes back to the headquarters of the Martinez brothers, for the third time, and stabs a few guys to death, and kills off one of the brothers, El Flaco. That seemed way too easy, and ridiculous. Three times at the Pimp Gang headquarters? Literally hundreds of armed guards? Rambo just walks in? No problem?

The end is incredibly predictable, but at least it is Rambo action. About fifty people get hacked to bits and shot up. Compared to 2008 Rambo, where he exploded and machine-gunned around 750 people, Last Blood is a sad end to the Rambo series. I really expected him to ride out on a high tide of dead bodies and nuclear-level destruction.",10.0,17 April 2020
Nowhere near as bad as you'd expect,"Last blood was probably the best film in the series since first blood in terms of story .

This one took its time to introduce you to the characters and Stallone's acting was top notch . You really develop a love for the characters and you're sympathies are drawn into the story .

Once we get to Mexico and back to USA the violence comes out and you can see how well this will translate to a shoot em up first person game in the wolfenstein 3D format .

The ingredients were there to make die hard fans and newbies equally happy with a well spent ticket .

This could teach Tarantino how to shoot violence without making it unpalatable to watch

Pad.A 7/10",7.0,3 October 2019
That was bad,"Man why? This movie was slow and bad play by the cast. Plus they add a character that had nothing to do in this movie. She help him on the beginning and then what? He came to her ""I need your Help?"" For what she didn't do anything.... Waist of my time. Just another movie just to make money on the good movies before that.....",3.0,30 November 2019
"Good, but could have been better. I'd watch again.","Knowing what I was going in for, I think my expectations were realistic. This is Rambo and age has not been too kind for him. However, the power of love, family, and revenge motivate him to go full Rambo on those that would hurt those he cares about.

However, where the movie becomes a bit weak is in some of the over superficial dialogue and the speed in which the movie gets to it's climax and then concludes. They should have developed the characters a bit more, improved the depth of the dialogue a bit more, and then maybe stretched the movie out another 20 to 30 minutes with substantive content fit for a Rambo movie.

All-in-all, I really enjoyed the movie, was pleasantly surprised by some of the emotional depth, and would watch another movie in this great franchise it it were to happen.",7.0,21 September 2019
Decent Rambo sequel,,7.0,26 September 2019
Rambo Fan? then you will love it.,,7.0,13 December 2019
God sake.,Worst Rambo ever! Why the need to filing this nonsence.,1.0,23 November 2019
Rambo Still Rules!!!,Rambo: Last Blood is an awesome movie. I've seen it 3 times now and it gets better each time I see it. Stallone is still the man. Great action/drama movie.,10.0,29 September 2019
It's about what you'd expect from another Rambo movie,,7.0,27 January 2020
Boring and Lazy,"Imagine if Trump wrote ""Taken"" and ""Home Alone"" and bolted them together - that's this movie. The script and dialogue feel like they were improvised; the story is lazy; and the violence isn't even cartoonish enough to be fun. At least the 2008 Rambo - as stupid as that story was - was memorable and oddly fun for its unashamed delight in blowing people up to smithereens. The one star is because at least this movie was polite enough to only be an hour and thirty minutes long.",1.0,23 September 2019
Classic Rambo film!!,,8.0,22 September 2019
Sylvester Stallone action movie; Rambo?,"The movie was entertaining and very graphic compared to the other movies. The movie was short and got right to the point. The main action scene was very quick only about 10 minutes. The way the previews were set up were different from how I expected the movie to go.

I didnt get the Rambo feel, it seemed more like Sylvester Stallone playing a guy named John Rambo. Rambo in this one seemed more like a family man compared to the other films where he just kept to himself. He put himself in situations that the real Rambo would not have put himself in and he did not have his iconic scrap of fabric around his forehead. Overall decent movie worth seeing in the theaters if you have extra time.",6.0,21 September 2019
Rambo needs to be portrayed as more human,"In First Blood, one of Stallones best performances, he played a man damaged by the Vietnam War, who didn't wanna kill anymore, but found himself backed into a corner. Even then he tried to injure people who got in his way, instead of kill. And then he finally has an emotional breakdown in front of his superior officer and we saw John Rambo as a human being. Fast-forward to Last Blood, and Rambo is now a lifeless, cold-blooded terminator who seems to enjoy killing.

I suppose if you're a fan of Jason Statham movies you'll enjoy this. But if you like a little personal backstory and emotion, you'll be disappointed.",4.0,20 September 2019
"Good movie, not a good Rambo movie","First of all, this is a pretty good movie. Not a great one, but quite good. However, I'm just not sure that this is a good Rambo movie. I mean, you could have the main character named John Doe and it would still work. They don't need to have Rambo in this movie. In fact they shouldn't. Rambo should be fighting actual wars, not human trafficking cartel. If this weren't a Rambo movie, I would've rated it higher. We don't see Rambo's PTSD, no meaningful reference to the wars he's fought or his past, nothing. I still enjoyed the movie but at times I forgot I was actually watching a Rambo movie.",6.0,1 October 2019
Rambo?? Not really,"This was not a bad movie as critics say, It's a good watch a little bit to much copy cat of other movies though. 2 things that annoyed me was It's called rambo but really had no relation to any other rambo films at all in the slightest.it was more ""taken"" than anything else The other annoying bit us way to much Mexican speaking language which kind of ruins it for me. But saying that it's worth a watch just to see how mad sly can get.",6.0,24 November 2019
was entertained seeing Rambo doing what he is best at,"The film storyline is completely Bollywood style. A lot of revenge faces, junk emotions, and spicy relations decked up. The fight sequences are true to Hollywood style. just about every 'enemy' dies a horrible death, either impaled or bludgeoned or perforated or eviscerated and the gleeful List goes on. So just for the fights and stylish disembowelments, I would say a Pure 10 ....but as I put it , for the spicy emotional Bollywood Junk I will give it a 2 ...so my take is a 7 on this. I was entertained seeing Rambo doing what he is best at. and that being : amputate & maraud a whole army single-handedly.",7.0,22 February 2020
Remove bot comments from the title page! This is an abomination...,"Abomination...

As simple as that.

Stop mocking your audience, you greedy, condescending, intellectually deprived yet insulting Holly-Bolly-Good-Golly-Miss-Molly-Wood people.",1.0,27 November 2019
Just ignore the critics full stop,"This is the 2nd best Rambo film in the franchise in my opinion , thoroughly enjoyed it,Stallone kicks some serious ass and looks as menacing as ever",8.0,25 September 2019
Not the best Rambo but a good effort,"I never thought I'd be writing a review for a new Rambo movie. I'm guessing I was with everyone else with the thought that Sylvester Stallone had hung this role up for good, he's getting older and this role can be quite demanding. But here we are... the 5th film in the Rambo series, Rambo: Last Blood.

Brutal, absolute brutality. Rambo: Last Blood has it all and then some. I don't class myself as a squeamish person but even I had to look away at some parts. There are bones broken/removed, heads taken off and many limbs flying about. The team did a brilliant job of fully utilizing the adult rating. It fits well with the Rambo character, an unstoppable machine that can kill anyone with a full array of different weapons. The darker side of you will enjoy watching Rambo tear through people, it'll make for great viewing with a few drinks and mates.

Felt the plot was relatively believable. Interesting enough to keep you following throughout, no long snooze off moments anyway. I split the plot to Rambo: Last Blood into two parts. The first part felt like a typical abduction film, think along the lines of Taken. You have a character get taken and then another character goes chasing after them, small scale fights happen but nothing action-packed. The second part, however, felt like a brutal adult version of Home Alone. You've got a number of enemies trying to get into a location to get a character but having difficulties due to various traps that have been planted around the area. It would be interesting to see if they took inspiration from Home Alone in any way. The second part was more enjoyable but the structure of the first part was better.

The ending was good. Everything you would expect from a Rambo film. The downside is, it's super rushed. I honestly believe they had a set runtime of 90 minutes, everything was going well then they looked at the time and went, we have 15 minutes left to end everything. The first part of Rambo: Last Blood was laid out quite nice, no rushed scenes, plenty of build-ups. The last part was enjoyable but was over far too soon. It came across like I was watching the ending on 1.5x speed. Before you can even get a full grip on the situation, the credits are rolling. A contrast to the rest of the film where everything was spaced out well. So yeah, the ending was fun but short.

The last point, I need to mention the acting in Rambo: Last Blood. Sylvester Stallone may not be the greatest actor but he has had some great performances, looking at you Rocky/Creed. He didn't do great in this, damn I don't even think he expressed a single believable emotion throughout. I started grinning at one point because, for 5 minutes, I didn't see anything move on Stallone's face except the top of his lip in a highly emotional scene. The rest of the cast did an average job but there were no standout performances, B-movie jobs at best.

To conclude, a mostly enjoyable Rambo film, brutal as always but suffers from rushed endings and subpar acting. Order a pizza, grab some beers and you'll have a good time.

6/10

P.S - A great showcase of the older Rambo films is played while the credits roll so stick around.",6.0,15 October 2019
Tired franchise has run out of ideas,"""Rambo: Last Blood"" (2019 release; 89 min.) is the continuing story of John Rambo. As the movie opens, we watch Rambo on his Arizona ranch. Taking care of Rambo is ol' faithful Maria, who lives there with her granddaughter Gabriela. Gabriela is about to start college, and Rambo is like a father to her. Then one day, Gabriela tells Maria and Rambo that she has located her real dad in Mexico, and she wants to visit him. Gabriela ignores the warning of both Rambo and Maria, and crosses the border into Mexico... At this point we are 10 min. into the movie, but to tell you more of the plot (such as it is) would spoil your viewing experience, you'll just have to see for yourself how it all plays out.

Couple of comments: this is the fifth Rambo movie, 11 years after the previous one. As you may know, the 5th movie was announced a decade ago and has been in development hell for YEARS. Now that the movie is finally here, it is easy to see why this is by far the weakest in the once (and still?) proud Rambo franchise. We don't bother anymore with Rambo being in Thailand or Birma or Vietnam. All we need to do is to have Gabriela cross the border into Mexico, and trouble is sure to stir up. Yep, that's how weak and underdeveloped the script is. This tired franchise has simply run out of ideas, I'm sorry to say. Sylvester Stallone, now a crisp 73 years young, is the only reason why I'm not rating this movie one or two star instead of three stars. ""I know how black one man's heart can be"", warns Rambo when Gabriela wants to see her dad. Does she heed the well-intended warning? Nooooooooooo! And that's how we end up with this film... Please note that the North American cut only runs 89 min (and that includes about 10 min. of closing credits, I'm not kidding). In most international markets, the movie runs 101 min., including a 10 min. opening scene that I guess was deemed too ""difficult"" for the North American market, hence the dumbed-down release for us...

""Rambo: Last Blood"" opened last weekend, and I finally saw it in its second weekend. The Saturday matinee screening where I saw this at here in Cincinnati in a large theater was attended dismally (3 people in total). As a fan of the earlier Rambo movies, I cannot in good conscience recommend this to anyone, but of course I encourage you to check it out, be it in the theater, on VOD, or eventually on DVD/Blu-ray, and draw your own conclusion.",3.0,28 September 2019
I thought this was fab!,It's not going to win any Oscars but I'm terms of entertainment I really enjoyed this! Stallone is still looking great and super hard and you just know he's going to open a can of whoop ass! Extremely violent to the point of hilarity in some parts but still well worth watching!,8.0,12 December 2019
"Come for the action. Stay for the, well there's really nothing else.","There's not really a whole lot you can say about this movie. It has lots of action and stabbing and shooting and people getting blown up. If you like that then this movie will entertain you. Just don't expect anything else. Stallone looks like an old saddle bag that fell into a hole filled with sweat and steroids but he still delivers despite his millage. The story is straight-forward and a bit juvenile but it works. I heard that people had issues with Mexicans being ""vilified"" in this movie but the last time I checked, sex-trafficking and drug cartels are actual, significant problems but what do I know? Something, something racism. If I were a big Hollywood executive I probably wouldn't have greenlit this film. I am not so this movie exists. If you like Stallone and you still remember what he used to look like then you might enjoy this movie. I was at least entertained. I hope they don't make any more though.",6.0,3 October 2019
So many bot reviews on here giving it a 10,Literally the worst film of 2019. Do yourself a favour and stay well away.,1.0,8 February 2020
"Enjoyable, but not really a Rambo film","The original Rambo was a great film, with a great message and story. The three follow ups were all fine as far as popcorn films go. This latest Rambo was odd though, in the sense that it could have been called something else and just been a generic action film.

Then again if they did that they probably wouldn't have sold as many cinema tickets, nor would they have needed Stallone to be in it.

As far as this generic action film with a ""Rambo"" sticker on it goes, it was fine. Brutal in all the right places and enjoyable if you're desensitized to that sort of thing. I assume you are, you're a Rambo fan after all, right?",7.0,4 February 2020
Well...,,6.0,2 February 2020
Classic Style Action Movie,".As the history of cinema, we must love and respect them, even if their films are not as good as they are these days. So it was acceptable and attractive as an Action movie from the Rambo series.",7.0,22 April 2020
If you're a John Rambo fan you'll hate it,"Totally flawed in every way, but with so many 10 out of 10 reviews you'd hardly know. Apparently many people believe this movie is perfect. Wow!

Please watch it, support Sly's retirement fund, encourage him and we'll get more crap served up.

Standards are dropping worldwide.",2.0,1 December 2019
Right in the Head!,This is what we want! Great action movie! Blood and Kill.,9.0,25 September 2019
Violence at it's best!,"My favorite Rambo will always be First Blood but and I don't think any other has come close but this is a must watch if you're a fan.

Superb violence and would watch again.",7.0,2 October 2019
I've never given a 1 before.,"I remember watching the first movie on VHS repeatedly with my high school buddies as a young teen. It was half decent, but with the drivel that followed in the series, I'm far from a Rambo fan. So I got dragged to this movie unwillingly... You know those movies that you have low expectations for, but when you watch them, you're surprised and give it a big thumbs up? Well this ain't that. It is quite frankly a strong competetor for the worst movie I've ever seen... Alongside 'Freddie Got Fingered.' Absolutely dreadful.",1.0,21 October 2019
Great Movie,"Yes, it was very scary to watch but I really liked this. Very memorable and Rambo was still amazing.",10.0,29 October 2019
It's okay but not great. Worst of the bunch,"Worst of the Rambo movies . Decent enough and good ending. But could of been better. Didn't really do the Rambo accent voice, just talked like Stallone. Worth watching if you've seen them all, otherwise a skipable action movie. Better then Stallone's more rwcent escape plan sequels.",6.0,6 January 2020
Bad CGI Ruined It,"When will they learn??? Stop speeding over kills with bad CGI effects. Slow down, take your time, and do what Friday the 13th (1980) did and MAKE IT LOOK REAL WITH PRACTICAL EFFECTS, AND SHOCK PEOPLE!!!

Why is this concept so hard to understand? Look at how people revere the slasher movies of the '80s. Those movies weren't winning oscars, but they sure are getting remade today, and somebody's making money.

Use PRACTICAL effects and become memorable. Use CGI and get swept under the rug.

Words of wisdom, Lloyd. Words of wisdom.",3.0,21 September 2019
"It was good, but time wasted on 1st act.",,6.0,20 December 2019
