review_title,review_body,rating,review_date
Obviously It Is Not Easy Being Green.,"A long and pointless ride into nothing that is overblown and almost totally void of any merit. ""Hulk"" is of course based on the famous comic strip which became a minor television series success in the late-1970s. However, this character lacks everything that superheroes like Superman, Batman and Spider-Man have. It is the late-1960s and a mad governmental scientist (Paul Kersey) is trying to improve on himself and go beyond the work of God. Naturally military man Todd Tesen is worried about Kersey's work and knows that his research could be potentially dangerous for all of mankind. Kersey (who ages to become Nick Nolte) soon has a son (Eric Bana) and that son grows up to do scientific work as well. Tesen's (who ages to become Sam Elliott) estranged daughter (Jennifer Connelly) also ironically becomes a research worker in the same lab. Bana and Connelly shared a short-lived romance that was broken off because of Bana's inability to show deep emotion. Soon Bana's believed-to-be-dead father comes back and soon the Hulk does show himself for the first time. Elliott realizes that the titled character poses national security risks as Nolte continues to have possibly deviant plans for his son. Also along for the ride is scientist/opportunist Josh Lucas who has plans of his own for Bana. Director Ang Lee (who has always been over-rated, especially for films like ""Sense and Sensibility"" and ""Crouching Tiger, Hidden Dragon"") continues to show numerous shortcomings as a film-maker. His problems are more pronounced in a special effects-heavy production like this. ""The Hulk"" wants to be thought-provoking and deep, but ends up being down-right dull and boring most of the time (the fact that the Hulk does not show up until about an hour into the movie did not help either). Dependable performers like Jennifer Connelly and Nick Nolte seem out of place in this film. Ultimately they are left to carry ""Hulk"" and they cannot overcome the other problems associated here. Eric Bana (who hit gold in ""Black Hawk Down"") is an odd choice for this movie. He is not near as good as the late Bill Bixby and Lou Ferrigno were in the television series (as mediocre as it was). Overall ""Hulk"" was way too long, too bulky, too silly and way too incoherent to even make an impression with me. Watch for Ferrigno and creator Stan Lee (no relation to Ang) early on as security guards. 2.5 out of 5 stars.",,29 July 2003
The Hulk,"The Hulk focuses far too much on the storyline of how Bruce Banner became the hulk but people don't want to see Bruce Banner for 3/4 of the movie we want HULK and lot's of him.Unfortunately we overall get like just over 30 minutes of Hulk and maybe 45 minutes of overall action not what you want in a film about a huge angry monster trashing stuff and wasting people.Instead we receive more of a drama and without the few and far between action sequences this would've been a really good drama.This movie really makes you connect with the characters and they really give each of them a huge back story and a lot of depth but honestly this is the wrong movie for that.Comic geeks will more than likely hate this movie because it doesn't have hulk smashing the crap out of everything for an hour and a half instead they get an emotionally driven forbidden love story between Bruce Banner and Betty Ross.The camera angles are really cool in this film i love how they show many of the scenes from three different angles and perspectives it was a very original and unique aspect of the film.The Hulk looked alright I suppose but he was first off way too big and way too fictional looking the whole time you're think that's so graphics.People weren't ready for a love story filled with passion,angst,and unjust situations that force it's audience to feel what the characters feel people just wanted The Hulk to have just enough story and character development to help us understand and then scene after scene of the incredible hulk causing destruction and mayhem and i guess i sort of was too.I respect and enjoyed this completely different and unique take on The Hulk and what he is all about as a person and how his actions effect both who he loves and who he hates.Overall fantastic acting,great characters, and a different interpretation unfortunately with very little action and too much talk.Not enough Hulk too much Bruce Banner 7 out of 10.",6.0,11 January 2007
Better than expected.,"I had my doubts about hulk being transferred to the big screen. Thought that he was too cartoonish to be a believable realistic character. X-men for example was a comic book movie too but you could buy what was going since it tried to be realistic. After watching the hulk though, he was still cartoonish but I accepted the fact that he could exist in that world. The problem I have with the film is the excessive use of fancy transitional effects. There was an abundant use of multiple onscreen frames likely used to simulate comic book pages but that eventually began to hurt my eyes and became a distraction since you couldn't focus on a single frame without ignoring the others. Hulk is a decent movie but it suffers by being way too much like a comic book which in the past, of early comic book films (fantastic four), brought the genre down.",6.0,20 June 2003
Bulked up,,4.0,3 April 2007
let appearances deceive!,"what a bad story. the coincidences of professional paths running parallel and parental adversaries re-kindling their rivalries was too extreme. the mutant dogs... please... who thought up that garbage? as for the look... wow, mr. lee, you continue to impress. the scene changes and screen splits recreate a comic book feel for the viewer while the visual images convey the directors obvious passion for filming natures beauty alongside emotional characters. i've seen almost all of this directors work and have no hesitation in recommending any of them for the curious viewer. look long and hard but ignore the story... that path leads to disappointment! 4/5 for the visuals 1/5 for the story",7.0,5 July 2003
Hulk,,4.0,24 June 2008
could have been great,"This should have been a humdinger of a movie. It had everything you'd want in a popcorn movie--gorgeous leading lady (hello Jennifer!!)and hunky eye candy for the ladies (Nick Nolte.Just kidding, Eric Bana.)It had a big mean green fighting machine in the Hulk and lots of stuff for him to smash. At times it was even directed as if it was a comic book (neat idea!). Somehow it never worked out. The character played by Nick Nolte was awful, played no useful role in the movie and killed all momentum that was generated. Cut out every mention of his character, every scene he's in and the movie would jump to 8/10. (Hello shortened directors cut!?) NICK NOLTE KILLED THIS MOVIE. Sam Elliott chews up the scenery and is always fun to watch. Jennifer Connelly is smashingly beautiful (and a wonderful actress) as the love interest Betty Ross. Eric Bana makes an interesting choice for Bruce Banner. More buffed then would be expected based on the comics, but he's a good actor modifying his role to suit himself. The character of the Hulk was impressive. Some didn't like the computer generated Hulk, I did. Hulk battling the tanks and the creatures...generally causing mayhem is what the fans want to see. Too bad the director thought we wanted a such a long back story. Hulk is mayhem, uncontrolled rage. The movie title is 'Hulk', not 'Banner"". A great premise for a movie derailed by a bad tacked on character with far too much screen time.",6.0,17 April 2005
A miserable confused experience,"Wow. Justjust wow. Dear god in heaven. This film is one of the worst, most sorry excuses for coherent cinema I have ever seen, it's bad but it's the worst kind of bad, it's 'no fun at all' bad, it's 'cry out for humanity' bad, it's don't even think of trying to watch by yourself bad. This movie is horrendous. In order to go over how this movie fails across the board I have to go over the worst aspects one by one. Acting: this film's acting is some of the worst I have ever seen. None of the actors or actresses give believable performances, everyone sounds like they're here for their paychecks. Effects: this film uses primitive CGI and so the effects are horrible you can practically see the little numbers and lines from production. Story: this movie has one of the most needlessly complicated plots I have ever tried to slog through; characters do random inexplicable things, nothing makes sense, clichés manage to work their way in there, and with a concept like Hulk its amazing that this film manages to be no fun at all, there's a scene where Hulk's dad sends a trio of hulk dogs to try and kill the love interest forsome reason and hulk has to fight them, about one fourth of the way through the scene you're bored. Let me say that again, a scene with the incredible Hulk fighting a trio of Hulk dogs becomes BORING!!! Music: the music is uninspired and lazy, Danny Elfman at his worst which is frustrating because Darkman and Nightbreed have proved that the man can do so much better. Tone: this film is way, way too serious, it has not the first clue what kind of material it's working with and tries to do it's best to create a thought provoking movie, It fails. Cinematography: this movie goes for a really really pretentious visual style with big wide far away shots, mainly of deserts, instead of giving a sense of scale which I think was the intention it just makes the film feel big and hollow. The editing: this is where I actually have my biggest problem with this movie: this film's visual style is so out of place and so jarring it actually breaks the illusion. Not even the worst Ed Wood movies did that for me. Ang Lee seems to be playing a game called 'transition the scene in a different way ever time', sometime the next scene slides across, sometimes it comes out from the centre, sometimes it comes from on top and once it even flow upward all wavy like water. I am not kidding. Aside from the scene transition game this movie also tries to have a style which brings comics book panels to mind with two different but related scenes or even the same scene but from different angles happening right next to the each other with a thick black line in-between. The comic book panel thing is creative and in a better movie it might have worked but this is a movie that's going out of its way to be serious a thought provoking, it can't do that with comic book panels and clumsy scene transitions. This movie is a black hole of fun, Hulk is one of the most simple and fun concepts in all of superherodom but this movie sucks it all away, the movie's two hour runtime and lacklustre feel mean that it overstays it's welcome fast. The only good I could possibly see this film bringing is as an endurance test for the most die-hard cults of bad movie fanatics. Every copy of this film needs to be hunted down and destroyed, with fire, it's the only way aside from maybe silver bullets.",1.0,4 April 2016
Somewhat underrated and misunderstood,,9.0,7 June 2023
Ang Lee is both the film's blessing and curse...,"'The Hulk' is the most interesting and original approach to a 'Hollywood blockbuster' that I've watched in a long time. It's also the most problematic and for that you can thank Ang Lee, who a certain webslinger would call both the film's blessing and curse.

'Hulk' looks stunning - some typical art cinema symbolic shots, others so beautiful you want to frame them. Even the action sequences - which, despite the Hulk's much criticised CGI are great - have a real poetry in their rhythm. A lot of comic-style screen wipes and camera zoom-outs as well as split screen techniques to try and establish pace too. Also, this is FAR more character and psychologically-driven then any blockbuster I've watched before. You really feel for the Banner/Hulk character - a real feeling of pathos and tragedy surrounds him (Lee pays homage to the original Frankenstein at one point with a scene by a pool and the 'tragic monster' similarities are plain throughout).

The problem is that you also expect certain things of a comic book film and you can't help but feel that Lee struggled to compromise himself for the audience that 'Hulk' will appeal to. That's to be applauded at one level - but, at another, it made it a distinctly uneasy mix. The film is almost uniformly downbeat in tone and, when Ol'green skin doesn't appear for the first 45 mins, it becomes a little gruelling despite setting up some fine melodrama. Also, the rhythm is of the film is uneven because the Hulk sequences are so energised up to the rest of the film. The fancy editing and techniques talked about above are used in strange places sometimes - they're refreshing but whether they add to the film's 'feel' is questionable.

Overall, you have to applaud Ang Lee for attempting what he has - it works on some levels and it's astonishing that he had the artistic freedom to do it (you can clearly see where the 'Hollywood' stops and Ang Lee starts). But the mix is also a problematic one as its far less 50-50, more 75-25 in favour of Lee and it is easy to see why audiences have had real trouble with accepting it. Personally, I hope he gets the sequel - am sure that, with mainstream action practice now under his belt, he could refine it to be an absolute classic film. But I dunno if studios will take the chance again. A valiant effort, but flawed masterpiece or interesting failure? Hard to tell.",6.0,5 August 2003
A convoluted and boring mess,"Back in 2003, before Marvel created their 'Cinematic Universe' and started to explore their more obscure, lesser-known characters, superhero movies were starting to hit their stride. Origin stories such as Bryan Singer's X-Men (2000) and Sam Raimi's Spider-Man (2002), while certainly far from perfect, demonstrated just how fun these movies could be without sacrificing plot or character development for the sake of a set-piece. Ang Lee's Hulk took this idea a tad too far, delving into the psyche of its not-particularly- interesting protagonist and forgetting that this is a movie about a giant green rage-monster who smashes things to pieces.

Dr. Bruce Banner (Eric Bana) works with his former girlfriend Betty Ross (Jennifer Connelly) at the Berkeley Biology Institute, experimenting on cell repair using gamma radiation. Due to a mysterious, traumatic event when he was a child, Banner is haunted by the vague memories he has of his parents, now believed to be dead. Naturally, one of his experiments goes awry and he is exposed to a dangerous level of radiation, which allows him to turn into a big green monster whenever he gets angry. His father David (Nick Nolte) turns up alive to complete the experimentation he was prevented from completing by Betty's father Thaddeus (Sam Elliott), who imprisoned him for 30 years. Learning of David's return and Bruce's new power, Thaddeus will not stop at nothing to take them both down.

I remember quite liking Hulk when I first saw it back in the cinema, but watching it again 13 years later, I found it a convoluted, and quite frankly boring, mess. There are a couple of things to admire, such as Lee's attempt to translate the comic to screen with the use of multiple split-screen, but this device is employed too often, and in situations that don't really call for it. Nolte is also enjoyable to watch, as he is let loose to the point where it seems like he has wandered onto the set after a particularly heavy binge. However, the film spends far too much time with a mopey Bruce as he struggles with the memories of the past. When the action finally comes, the special effects just aren't up to scratch, even by 2003's standards, and the climax is a confusing muddle of giant clouds obscured even further by the fact that the picture is too dark to make out what is happening. Hopefully, if Marvel ever make a standalone movie with Mark Ruffalo, they will finally get the character right (fingers crossed for Planet Hulk!).",4.0,12 August 2016
Boooooooooooooring !!!POSSIBLE SPOILERS!!!,,,20 November 2004
"Unengaging, then fun","We don't see the Hulk in action until about 1/2 way through the flick. The science & drama leading up to this takes too long. I nearly lost interest before the hulk arrived because all the drama failed to make me feel empathy for the characters.

HOWEVER, the movie is really fun to watch after the Hulk arrives. He is the dirtiest, scrappiest fighter in recent memory. It was fun enough to make me want to ignore CGI, plot, & other problems that caught my eye.",7.0,31 October 2003
litteraly incredible,"i just saw hulk and i was amazed. This movie made spiderman look like a joke. the fx, the direction, and yes even the acting was great. I really enjoyed Nick Noltes preformance as bruce banners father. Ang lee deserves most of the credit for turning this comic book adaptation into a cinematic masterpiece. I'm predicting hulk to break the weekend record with about 118 million in it's first weekend alone.

8.5/10",7.0,20 June 2003
"Boring, long Marvel movie---3/10","I just came back from watching this crap and i have mostly negative things to say, but first i want to say that Ang Lee is a great director but a lot of the direction in this movie gave me a headache. Too many shots of DNA and molecules spliced into where they don't belong. The only good things about this movie is Nick Nolte and Jennifer Connelly, the former for some great acting and funny moments, and the latter for being something nice to look at during an otherwise horribly boring flick. The action scenes were pretty decent, but not frequent enough. The story sucked. Maybe because i am not a Hulk fan. I did enjoy watching him destroy things but other than this the movie falls flat. Only if your a die-hard Hulk fan should you see this. Otherwise, i would steer clear. 3/10",3.0,20 June 2003
Hulk ... ? maybe ... Incredible? ... not by a long shot,"I'll start by saying that this movie gets a 6.5/10 ... Here's the breakdown ... What follows is the ""Bad News""

1. This movie really has nothing for acting. First and foremost, who is Eric Bana? No, seriously, like, I've never seen this guy before. If you're going to try for a blockbuster movie, let's pick a blockbuster lead? I have a feeling we won't see much more of Mr. Bana after this.

2. Why did Josh Lucas have such a small part? Why did Sam Elliott's part take him to the depths of dull? Neither of these actors, both far more capable than our leading man, were put to the highest of their potential.

3. What was with the beginning of this movie? Flashback, flashforward, flash-to-middle-of-dream ... I mean, come on, I haven't seen that much jumping around since, well, EVER! Give us something to build off ... I left the theater still wondering where some of those scenes came from ... come on now ...

4. The CG was ""incredibly"" overdone ... that's about all I have to say about that ...

5. Ok, there is absolutely no reason this movie needed to be as long as it was ... cut out, oh, I dunno, the first HOUR of this movie and it probably would be much better.

Ok, and now the ""Good News"" (AKA, the part that kept me awake)

1. The scene with the destruction of the tanks was very cool (unfortunately, we saw that in the trailers)

2. The dog fight (as CG as it was) was at least able to make me sit up a little bit from the slouch I was in.

3. As small as his part was, Josh Lucas played a great villain (had his part been expanded, this well could be a 7.5 out of 10)

4. This movie was released at the same time as the huge and sudden influx of comic book hero movies ... why is this good? Maybe it will be overlooked by the much more powerful X-Men movies ...

Overall, this movie PROBABLY deserves less than what I'm giving it. However, I'm keeping this 6.5 because of one other reason; I believe that this movie, more than any of the other comic book movies, sought to keep a little piece of the comic books in the film. How so? Many of the scenes contained box-style viewing, a classic for fans of comic books. Though, at times, this was slightly annoying, it created a different viewing style that moviegoers aren't so used to. Furthermore, as little as I know about the original comic (hence, no comments were made about that above) I have heard that the movie was pretty true to its backing, a trait I greatly respect and like to see. Would I recommend running out to see this? No. But when it comes out on video, it might be worth the rental fee to check it out.

6.5/10",7.0,30 June 2003
Gray or Green,"A story that has evolved and devolved since 1939, this newest rendition of the Green (Gray?) monster's tale is about as interesting as the earlier ones. There are fans of comics that can differentiate the various geneses of Hulk eras, and can expostulate on the running characters or the Creature himself (there even has been a She Hulk!) in monologues as boring as those in Ang Lee's version of `The Hulk'. This is an incredible waste of time.

Generally speaking any movie from which a video game can be made is sure to be dull or flat-out bad. In this incarnation, a scientist is bathed with gamma rays in a botched experiment, making him prone to becoming an enraged and socially dangerous monster. We immediately wonder (not being moved by the unfortunate accident), since he was not exactly a warm human being beforehand, why the people in his life care about him; we certainly don't.

This to point out the completely implausible attraction of Jennifer Connelly (playing Betty Ross) to either his ugly self or his normal self; he just ain't lovable. The only chemistry discernable between them involves a laboratory, as this is an asexual and non-sexual non-thriller.

Jennifer Connelly is wasted  no, wait; everyone is wasted  in this movie. It really is about The Hulk throwing things or pummeling stuff. Sam Elliott, as a military commander intent on destroying the creature, is fun to watch. Nick Nolte, looking like the first homeless scientist we have seen, is certainly given license to do whatever he wants, but cannot or does not convey any sense of concerned fatherhood we can understand or know.

The use by director Lee of panel drawings split screened into the film is interesting, and will be much copied in the future. This was well telegraphed before the movie was released, and drew some film fans in, but does not redeem it in any way. And it hardly moves us to relate to others that the movie is a must-see. It really is designed for viewers ages 8-12. They can tolerate a 138 minute (should have been 90) sitting better than any.

Fans of comic book characters projected onto the big screen must find any conversation a frustrating interlude. Mostly we see Jennifer Connelly crying a lot after one of another of Eric Bana's (our un-Hulk human actor) frustrating misadventures. But when conversation does occur it, as is required in comic-based movies, is so serious and therefore laughably rendered that we surely itch for him to be prodded into greenness (grayness?) via a paper cut, stubbed toe or SOMETHING.

This is not really what the big screen is for; this movie is made with big screen TV viewers in mind. A really comfortable chair is necessary for this one.

Rating: Two Stars.",5.0,9 July 2004
CGI are wonderful!! People need to review their own concepts.,"I wonder why people keep complaining about the CGI in the movie, as if the special effects were the main character of the movie. It is NOT. Bruce Banner's wicked mind is.

Moreover, IF CGI was the main character of the movie that wouldn't became a problem at all... ** CGI in ""Hulk"" is absolutely fantastic!! ** I just don't understand why people say it sucks. It's as good as Episode II's Yoda or The Two Towers' Gollum.

What did you expect from a 50 feet green monster jumping between cities? Realism? C'mon. People are mixing things up. Hulk would never look really REAL, since he has an humanoid form and we are all inclined to compare humanoid forms with the real humans we know. So, the problem isn't in the CGI but in our mind and comparisons patterns. We compare a giant emerald hulk with us, human beings; not how well the CGI was made.

That's exactly why most people think that Jurassic Park's CGI are still the best ever seen and Scooby Doo's are the worst! We have dogs in our houses to compare with Scooby, but we don't have velociraptors as pets. That's why they look so cool. I bet if we had raptors in backyards people would be saying that those from Jurassic Park looks fake...",7.0,27 June 2003
What a crap film,,1.0,8 July 2005
I feel sorry for those who low-rated this film...,,10.0,2 June 2022
Hulk smash! Ang Lee destroy!,"First off. Better than Spider-man, not as good as Daredevil, on par with X-Men 1 and 2, not a scratch on Batman, a little under Spawn, and crushed by Superman. If you do not like any of the films i have said the Hulk not as good as, then go and see it. If you agree with the films i enjoyed, then go and see Hulk any way.

Good to see that Ang Lee has used the comic book for basis, and not the TV show. Don't get me wrong. I loved the show. But the film needs to be a comic book adaptation. So all you people saying, (IN WHINING VOICE) ""Why is he 12 feet tall?"" keep it shut.

I am not too sure i liked the transitions. Lee draws too much attention to them, thus retracting from the film and withdrawing the fantasy element. If you want people to belive what they see, they need to become one with the world they are viewing. Using silly comic transitions will take away from that.

I think we should have had a bit more Hulk for our money. Despite the fact that i would love to sit and watch Jennifer Connelly play sexy scientist for two hours, it is the big green beast that i have come to see.

Apart from Nick Nolte, most of the acting is very wooden. There is alot, of what i call, porno dialogue. Sentences seem to be written and spoken in a very abnormal way, the actors do not seem comfortable saying them. The scenes become very un-natural. However, saying that, nothing i have seen in ages compares to the famous Banner line said in another language. I actually yelled out in joy, after reading the subtitles. I cannot believe that Ang Lee made us wait until the final moments of the film to hear Banner say it. But it is definately worth the wait. I think he says it in Columbian.

The major problem with this film is that it is a spectical. The CGI, the silly fighter jet scene, the pathetic battle scene at the finale. These are all heavily reliant on the audience being wowed. There is no sense of reason behind them (Obviously, Lee has been watching the Matrix Reloaded too much).

The film is a good attempt at re-inventing a slightly confusing comic book character (what is the Hulk's actual purpose?). However, it falls slightly short and becomes just another Hollywood flopbuster.

3 and 1/2 out of 5",7.0,30 June 2003
"Sad effort,bad story..Nothing like it should have been!!","Just finally got round to watching this last night and was so disappointed to see how much of a flop it was..Eric Bana should have known better as soon as he saw the script..The hulk was portrayed as the ""bad guy"" way too much and that ""split scene"" filming was awful..After ""Iron Man"" was so good.. Even the effects were unreal and ""fake"" compared with the other Super hero movies.Compare this with any of the x-men movies and you will be horrified...The Hulk charicture was bad enough but...the dogs??...Aw please...Sadly I thought I would try this being a newer movie..But I think I would go back to Bill Bixby and Lou Farregno. It was way better!!!",3.0,11 February 2009
Tries too hard,"In a time when many comic books are getting a big-screen treatment, ""Hulk"" stands out like a sore thumb. It's not exciting like ""Spider-Man,"" it's not as thoughtful as ""X-Men,"" it's not even as entertaining as the average ""Daredevil"" was. It has a distinct style of direction with Ang Lee at the helm, and Lee often uses split-screen camera techniques like comic strips, but the film itself really contains nothing underneath the gloss. It almost makes it seem as if there's something solid under the mess, but basically this film is another B-monster movie with a bigger budget.

The Plot, the crap in between taken away: Scientist Man Bruce Banner (Eric Bana) gets gamma radiation, turns into big monster, military man Sam Elliot (what's he doing in THIS?) doesn't ""understand"" him, so he sends the military to kill him, Hulk fights back, yay, he's a hero, he even saves the girl (Jennifer Connelly) and comes to understand his mad scientist father (Nick Nolte).

In ""Spawn"" a man died and came back as a super-hero. In ""Spider-Man"" a young man got bitten by a radioactive spider and mutated into a super-hero. In ""Daredevil"" a young boy fell into radioactive material and (here comes the surprise) turned into a SUPER-HERO! And in ""X-Men,"" they didn't even bother with an excuse and just stated that in the future there are mutants. I suppose that the mutants in ""X-Men"" are offspring of ""Spider-Man"" and ""Superwoman,"" but I suppose we'll never really know.

Granted, this is taken off of the classic Marvel comic strip ""The Incredible Hulk,"" but the problem is that the film doesn't really try to be anything. The story goes nowhere, and is not nearly as convincing nor attaching as ""Spider-Man"" was. The special effects on the Hulk are ""incredibly"" disappointing; you might as well call this ""Shrek 2."" And after the first half, I found myself leaning back in my seat and not really caring about anything on-screen. It's not a very bad movie, it's not even what one would call ""bad""; the problem is that it just doesn't do anything new, and it doesn't interest the majority of the viewers I have talked to, including myself. No, I didn't talk to myself. Stop taking things so literally.

You can only use the same plot a certain number of times. I loved ""Spider-Man"" and ""X-Men,"" I even slightly enjoyed ""Daredevil,"" but if I have to sit through one more ""new"" story about super-heroes who gained their powers by coming into contact by either radiactive material or radioactive creatures, I will scream at the top of my lungs and do something stupid. With a film like ""Spider-Man,"" we all know the story and can be forgiving, especially seeing how darn great the movie was. I could give ""Hulk"" a chance with the recycled plot, as it is a classic comic strip that was one of the early radioactive mutant strips. But ""Hulk"" doesn't want to be given a chance; it rips off the audience and deserves its negative criticism.

I won't really criticize Ang Lee (brother of Stan?) nor his filming technique, which in a sense is the definition of ""solid."" It's hard to explain, but the film itself seems to carry a green overtone to it, a dark, grainy, greenish look; the same color of the Hulk. So I assume this is on purpose.

The camera techniques are nice, I enjoyed the comic strip effect the first twenty times, but after a while it gets annoying. Though it is very much like a comic strip, it reminds me more of a ""Boston Strangler"" rip-off than anything new or original.

In the end, I have to ask myself what the HE-double-hockey-sticks Jennifer Connelly is doing in this movie. The young actress who stole the screen in the dazzling fantasy ""Labyrinth"" and won an Oscar for the drama ""A Beautiful Mind"" is doing this movie? Didn't she read the crap script? I guess I can't really blame her: There are so many hit comic book movies often that just about any celebrity will try to get a spot in the Next Big One. Who knows, with rumors of Brad Pitt starring in the second screen-adaptation of ""Captain America,"" and newspaper comic strips like ""Garfield"" getting their turn on the screen, I'm guessing it won't be too far off until we see Tom Cruise playing Dagwood, Snoopy getting his own appearance on celluloid, and Danny De Vito gracing the screen as the Incredible Flying Short Guy (is that even a comic? Who cares). It's not that I have anything against these movies, but if only every one could be a ""Spider-Man""...

2.5/5 stars -",,28 July 2003
The Green Giant is awakening!,,6.0,20 August 2018
"""Hulk"" proves to be what may be one of the most interesting comic to film adaptations yet","***SPOILERS WARNING***

The film opens in the late 1960s with a government scientist working on genetic engineering. The brass don't like him playing God and order him to stop, but he does not. At least he uses himself as the lab rat. Unfortunately, he did this before he had a son, named Bruce, who inherited his manufactured genes.Things go very awry and Bruce ends up orphaned and living with an adoptive family, taking the last name Krensler.

He grows up to become a geneticist researcher in Berkeley, California, where he works in a lab with his ex-love interest Betty Ross whom he still gets along with in a friendly manner.Ross and Krensler have more than work and a near-romance in common, their fathers are both absent. In Betty's case, her military dad, a general was always more interested in work than her.But now they have another problem - the venal, smug entrepreneur Talbot who wants to take Banner's research on making the body self-healing to the military.

Big money in that, after all. Talbot also has eyes for Betty, which does not sit well with Bruce. It all comes to a head when, during an experiment, Bruce nobly jumps in front of a blast of gamma radiation to protect an injured colleague from getting hit. Not only is he alive when he should have turned into bacon, but he's better than before. His injured knee is healing.

It's at this point that a janitor shows up, claiming to be Bruce's father. For the rest of the movie we have the oedipal conflicts interspersed with Hulk battles. At least the fathers have a chance. The Hulk is impervious to pretty much anything. General Ross has this hell bent mission to destroy the Hulk as though it harmed his daughter, when in fact she's the only thing that can control him.

At a time when so many movies are beyond completely and totally brainless, Hulk would seem to be exception. But no, instead we are treated to a film that seems to take it's self very seriously. True, Hulk himself does not appear in the film until 45 minutes into the movie. But those 45 minutes deal with most action movies tend to always ignore: Character development. It deals with, and never but, setting up the rest of the movie with a story and excellent character background.

However, the film has many vaults. For example, I think they took far too many liberties with the comic books, like staying in Hulk form long after he should have calmed down and growing larger and larger as he gets more enraged. It's something that I found hard to ignore, seeing as how I am fan of this character, and many other Marvel characters, and I just hate seeing classic characters being mistreated.

And also, the father issues I love. The reason why I love this movie is that it does have some what of a story, and doesn't try to fool the audience into thinking this movie is a joke. But it could have at least dropped some of the father plot line just to heighten the action and would probably be better for it. It could have cut down just a bit during the first hour and more people would most likely enjoy it.

Personally, it makes me green... duh I mean mad that people rat on this film. People are always complaining that action movies are far too brainless and have no story. When we finally get one, Hulk, people complain that it's too much story induced. Wtf? I guess some people are morons and will never be pleased. It actually makes me mad quite a bit. The vaults that are subjected in the Hulk are many, but for the first time, actually make the film all the more interesting.

This is the kind of film that anamorphic widescreen DVDs were created for as any attempt to pan and scan this thing will result in an unintelligible, visual mess. But like I said, in spite of its many faults, Hulk is one of the more interesting attempts at bringing a comic book character to film. One could even say that those faults make it a more interesting film, one that definitely deserves a look.

***/*****",7.0,14 October 2004
One of the worst movies I've ever seen,"""Hulk"" was, without a doubt, one of the worst movies I've ever seen. It was missing some very basic elements, which I will recount for you now.

The first thing I notice was the conspicuous absence of a plot. This movie was deathly slow. By the time anything happens, you're so tired of waiting for something to happen that the payoff simply isn't worth it. What happens is this: a guy (Eric Bana as Bruce Banner) becomes the Hulk, and they military doesn't like it, so they fight him. Also, Banner's father (Nick Nolte) shows up for some reason and is revealed to be some sort of weird, crazy guy who is also a doctor, apparently, who also fights him, although we're never entirely sure why (we'll get to him in a minute).

The directing was terrible. Yes, terrible. I've heard criticisms that I just didn't understand the film, but frankly, what's to understand? The director was trying to make a movie that watches like a comic book, which is a mind-numbingly stupid idea. He utilizes split-screen shots to try to emulate comic book panels, overlooking the fact that comic-book panels are a limitation when trying to present action to an audience-- a limitation that thankfully the medium of movies can circumvent. Not this one though. The director, apparently completely unaware that he was doing a movie based on a comic book, tried to be artistic.

The characters were all terrible. I don't blame the actors; the cast was in fact pretty incredible. But the characters were terribly written. No sympathy, no empathy, and no development. Bruce Banner was apparently some sort of personality amputee, although it may be by some birth defect that he was simply born without one. Trying to care about this character was a chore in itself, and detracted from what little there was to enjoy about this movie altogether. Again, I can't blame Bana for this, it was a badly-written character, but I have to say, acting like nothing doesn't really count as acting. Nor is it in any way entertaining to watch. The love-interest, Betty Ross (Jennifer Connelly) is extremely lukewarm. She's the ingénue, who loves-him-because-she-knows-what's-right, despite the fact that Bruce Banner has all the lovable personality traits of a toilet plunger, but with a tendency to rip the heads off puppies because he gets cut off in traffic. The chemistry between them is bland at best, and quite frankly, someone who looks like Jennifer Connelly could do much better.

By far the worst character was Bruce's estranged father (Nolte) who shows up out of nowhere and rambles incessantly in an irritatingly mumbled voice like some sort of hobo with a Ph.D. . This sort of thing goes on for tedious minutes on end before one stops wondering ""What in the hell is he talking about?"" and begins wondering ""when is this scene going to end?"". Father (for that's his name) also develops an unlikely super-power, which he describes, in typical form, as the ability to ""partake with the essences of things,"" which essentially means he can become stuff. (Admittedly, the visuals here were actually pretty cool. Not cool enough to make up for having to hear him describe it in prolonged bouts of Ivy-League gibberish, though). In the end, Nolte and his son fight for some reason (I think because he's a weird, crazy nut-ball, and Bruce is just a guy who fights people), Nolte partakes with the essence of some lightning and strikes Bruce, and presumably the whole thing is over, except that, for no reason whatsoever, Banner emerges several months later in the amazon, telling some South American drug lords ""you wouldn't like me when I'm angry,"" at which point I actually found myself in throes of agony in the movie theater thinking ""Dear God, he survived, they're setting up a sequel.""

In short, a man who turns into a giant green monster and tears buildings in half when he gets mad should be quite exciting enough to hold my attention for an hour and a half. If you can make tedium out of that, you might want to reconsider what line of work you belong in.",1.0,15 June 2005
"much hyped, overall disappointment","While the cinematography and animation was beautifully done, I came away disappointed. The story left much to be desired and the actors didn't seem to be in synch with each other. Eric Bana was flat, even for Bruce Banner; Sam Elliott & Nick Nolte were caricatures; Jennifer Connelly didn't belong in the movie. I felt as if I was watching a comic book. While that might have been the desire, other adaptations of comic books have not felt that way, even though they retained the kitschy-ness of comic books.",7.0,13 July 2003
