review_title,review_body,rating,review_date
A great intro to Asian Cinema!,,10.0,19 February 2012
Appreciate Nihilism,,9.0,19 March 2008
Ultimately unsatisfying,,6.0,28 March 2005
"Great, yet graphic, film","This is an amazing film. I have to say though, if you are American and don't speak Korean, than it is crucial that you watch this with someone who is. I know I wouldn't have been able to understand a lot of the subtleties if it wasn't for my friend having to pause the movie occasionally to tell me what just happened. This is a very disturbing film at times and I probably cringed enough for my liking. I'd have to say that its strongest points were the acting and the script. Every character was utterly believable. Especially the main character, Oh Deseau. I have rarely sympathized for a character in a movie as much as I did for him. 15 years? That's ridiculous. As far as the script goes...wow. It's probably one of the best scripts ever written in the history of film. And the ending is just too much. If you had to compare it to anything else I'd say that it's a lot like Audition meets Seven. I highly recommend this film to anyone with a strong stomach who loves thrillers and surprises.",9.0,18 November 2007
"Stylish, Violent but Empty",,7.0,9 June 2005
"More than a simple movie, a fascinating phenomenon",,5.0,25 January 2006
You will be surprised.,"I would not talk about anything on the plot, acting, whatever. It is a kind of shock to you, and was a shock to me. If you need something very different, but still very interesting, this is for you. I can see some flaws. But would not mention it. I don't want to ruin the goodness by those flaws. The positive aspects were so impressive that I don't want to lose any of them. This is the kind of movie that you feel it is different from any other movie. (Even though it is not that different in small parts.) Once you see it, I can't guarantee you feel good as in usual dramas. Nor will you feel relieved as in horror/thriller. The feeling is very complex. I couldn't even say what the movie was intending to say. Maybe it can be a flaw. But can't it be another goodness?",10.0,30 January 2005
Absolutely superb,"I can't remember the last time I enjoyed a film as much as this one.

The key premise is original, which is rare enough by itself, and when you add to that some good writing you get a great film.

There are some deliberately hammed up comic moments to lighten the mostly very dark mood of the film and these are genuinely very funny.

The action is often over the top, but not in a gory way, and it is interesting to watch the story unfold with the viewer having no more idea of what is happening and why than the protagonist.

The pace is quick enough that you never get bored and the ending is dark and nasty and twisted and surprising.

There is nothing bad I can say about the film.",10.0,27 October 2007
One of the best Korean movie I have ever seen,"I will start out by saying that Chan-wook Park is a film making genius, maybe Quentin Tarantino of Korea. The plot was original and the character development and cinematography was really well done. This is a revenge story that grips you from beginning to end, especially at the end. This movie is a must see, even if you have a weak stomach go watch it anyways, cause there will be those ""thats f***** up"" moments, the fight scenes are few but realistic. I am not going to ruin anything about this movie or give away the pot, all I can say is just watch the damn movie. Korean film making at it's best.

9.2/10",9.0,3 October 2009
Awesome,"Everything about this movie is perfect. Acting, soundtracks, story, everything. Easily the best South Korean movie ever. No need to talk too much, go watch it.",10.0,20 October 2018
oldboy : the movie with a very confusing ending,,10.0,9 September 2007
Epic Movie of the Greeks with Direction alike to France's Best,,10.0,5 December 2008
"Movie, not very good",,7.0,23 December 2006
A Film About Vengeance,"A Vengeance Movie from ""the Vengeance Trilogy"" by the Philosopher, Chan-Wook Park. The first movie was Sympathy For Mr. Vengeance. So this movie's about vengeance.

Chan-Wook's feature about vengeance;

""Venegance's a huge might and a sense that needs passion. A man who runs after vengeance have to put all the pleasure of life aside. The Venegance brings a different pleasure within but in the end this pleasure is not useful.Though the man takes his revenge on aim, he can't bring what he lost back. Here is a great paradox about the sense of vengeance. The man's focusing an event that leads nowhere in the end with his all power and pleasure interests me.""",10.0,1 February 2005
I don't know why people give it so much high praise,"I don't think anyone really deny creativity of making the movie (directing, cinematography, acting..etc)

but if u think the story is ""good"" u are naive The big plot twist was disturbing for me. Before that i was ok with blood, kill, stress, torture, nudity & miserable characters but the angle the approach the direction of the plot was stupid

U can maybe argue about obvious plot holes and unanswered necessary questions in the story but thats not the case for everyone.

I have watched dark, complicated, thrilled dramas, so i don't really look to find problems of a movie or shows like some other people do I have seen disoriented shows like the boys, American horror story..etc I have read gloomy mangas like berserk, vinland saga, attack on titan..etc (they are much beter than this) And its not my first time watching Korean movies.",7.0,14 January 2024
"Wow, this movie blows",,1.0,28 November 2010
A masterful psychological thriller,,10.0,9 February 2010
"Brilliant twist, probably d best ever....","Sometimes in life, one can face awful situations than death. Here in oldboy, we witness a situation like this..

I heard many people saying about Korean pictures, watched sm of it, and i can honestly say, dis korean stuff, is truly amazing, we could be thrown into shadows of sadness for many hours even after watchn d film. This is rare, very rare, for a man like man to remain sad aft watchin a movie, so wht will be d condition of others? I can't even imagine that..

Truly painful, but brilliantly twisted story, it is d best twisted film i hv ever seen..",10.0,14 August 2011
It's not a bad movie but I kind of hate it,,8.0,28 May 2019
This movie is perfect.,,10.0,8 May 2015
A master piece!,"There is not too much to say about this. It is perfect, the direction, the performance of the actors, the soundtrack, the photography and the story is just wonderful. If this is the first time seeing Chang-Wook Park movies I recommend to see JSA, Lady Vengeance and Sympathy for Mr. Vengeance. All this movies are great, and probably are the best work from Mr. Park, but OldBoy is a true Master Piece. You can't die without seeing this movie.

10 of 10.

PS: I also highly recommend Tae Guk Gi, is not from Chang-Wook Park, but Min-Sik Choi (Oh Daesu in OldBoy) is on it.",10.0,31 July 2013
This movie is incredible.,"Oldeuboi is currently, and has been for a while now, my favorite movie. Min-sik Choi plays his role flawlessly. This movie promises you an exciting experience right off the bat, and then entirely over-delivers and becomes something much more than you expected going into it.

You name it, this movie does it incredibly well. The cinematography is nothing short of artistic. The soundtrack is perfectly fitting and very emotional. The writing and storytelling are the best I've ever seen, and call back to classic tragedies and the tragic hero. I find that American audiences generally don't like this movie much because of it's nontraditional storytelling and ending. If you're interested in something you won't ever get out of an American movie, this will deliver. And don't worry about being bored, because not a second of the runtime of this movie is wasted. There is always either action happening on screen, plot being developed, or cinematography being shown off. Most of the time all at once. Even if you don't like drama, or don't like international movies, it can be appreciated for so many different things that everyone will find something to love about it. The fight scenes in this movie are some of the best I've ever seen, and aren't even one of the main reasons why I love this movie. If you aren't very open to stories that are nontraditional or something you're not used to seeing in the West, you might take issue with this movie, to which I'd say you need to open up some more, because you're missing out on a great experience.

As I said earlier, Min-sik Choi is an incredible actor, and after watching Oldeuboi I watched two of his other films, ""I Saw the Devil"" and ""Nameless Gangster: Rules of the Time"", both of which are incredible films that I suggest you go watch if you liked Oldeuboi or are interested in Korean cinema but want something other than Oldeuboi. Min-sik Choi delivers an almost, but not quite as amazing performance in both of those movies. Oldeuboi itself is a great dive into Korean cinema and what it has to offer. Watch this movie if you get the chance.",10.0,1 July 2018
Comes good at the end,The film is slow to begin with and has some very hammy acting and fight scenes but it is worth seeing it though to the second half when it comes alive and there is a very big surprise awaiting you.,7.0,16 April 2022
if I could assign it a 11/10 I would have ... trust me....,"There are very movies that deserves to be called as a masterpiece and calling this work of art as a masterpiece does not do this movie justice. This is perfection in its rawest form, art in its most purest form presented in a long long time, after watching which, you will contemplate the ending for days or even months to come. I don't know if I can assign a genre to this movie, if its a thriller it is the best thriller that anyone has ever made, if its a revenge action flick, its the best revenge action flick that anyone has ever made. And the ending, literally, the most jaw dropping, mind bending climax I have ever witness in the history of cinema. I cannot shower enough praise due to the limitations provided by the alphabets in the English language which prohibits me to describe this masterful of a work in just 26 alphabets, its impossible for me to convey something this beautiful, this magnificent with just words. But lets not restrict art by assigning a numeric representation or alphabetical description and just enjoy this art in its purest and truest form.",10.0,26 July 2020
Oh man...,One of the best movies in long time...so thrilling so scary and so full of vengance ....🙂 Must see.,,11 April 2021
Don't Be Deceived By The Good Reviews,"I would say that although this film does have its good moments, its not as good as many say it is. First half of the film is pretty intriguing and mysterious. You can't help but wonder what you would do in the situation of a man who has been locked up in a room for unknown to him reasons for fifteen years.

The film goes downhill after Oh Dae Su gets out of the prison and starts seeking revenge. The plot has been made way more complicated than it had to be. What I found most annoying is various sentimental scenes where a piano is playing and we supposedly get to see someone's emotions or their ""softer side"" . I did not like it because I thought it took away from the continuity of the movie and its straightforwardness.

When I said the plot is too complicated I meant not only that but also that its a very unrealistic plot in which characters do not act the way, I think, people would act in real life. Its just dumb sometimes.

There is also a pretty tasteless sex scene that is just painful to look at.

I feel like this movie is intentionally glamorized by the director and does not reflect real human emotions. I feel like he was copying Fight Club or similar movies made in the west.",6.0,20 January 2007
"How many tomatoes had to ""die"" for this dud to be produced ?",,1.0,13 January 2005
"It's hard. Very hard to watch, but it doesn't make it any less interesting.","How often do you see a movie that makes you think, ""What did I see? I don't know, but it's genius"". That's exactly what you think after watching ""Oldboy"", 2003, directed by Park Chang Wook. Very mixed feelings of disgust and delight overtake the viewer as soon as he reveals the final twist of the plot.

In a nutshell, the plot tells the story of an ordinary businessman, Oh Dae-su, who unexpectedly disappears for 15 years. And where he was and who stole him is to be found out over the course of the film.

""Oldboy"" comes across exactly as a psychological drama, pushing the feelings and raising reasonable philosophical questions.

The main character does not show emotion on his face, but there is so much pain in his eyes, thanks to the acting of Choi Min-sik. The viewer feels sorry for Oh Dae-su and wants to empathize with him, but judging his behavior soberly, it's the opposite. The antagonist Lee Woo Jin played by Yoo Ji Tae also proves to be more than just a faceless villain, the viewer finds out how smart he is and how justified his actions are. So well-reasoned, in fact, that you don't realize whose side you're on.

The main problem with the movie is the cast. Other than Oh Dae-su and Lee Woo Jin, the characters are not memorable, seeming faceless. After watching it, it's hard to remember a single minor character who was interesting.

The film raises questions about the viewer's personal life stance. What is love? Platonically, relationally, sexually? Is there a difference? What does it mean to get revenge? At what point does revenge end? And what is the difference between a man and an animal?

You won't find the answers to these questions in the film, but it will make you think for a long time, the hyperbolized details of the scenes, the close-ups, the cruelty. All of this can be justified by the desire to create an atmosphere of discomfort, because it's the only way you can feel at least a little bit of what Oh Dae-su felt.

It's hard. Very hard to watch, but it doesn't make it any less interesting. Separately, I would like to highlight the camerawork. A lot of angles, camera moves, theatrical scenes, and a lot more. All of these visuals serve their purpose. The fight scene in the hallway is considered iconic for a reason. The entire fight is worked out to the smallest detail.",10.0,10 September 2022
Absolutely Brilliant!!!,"Let me just say first and foremost, that anyone who cannot stand heavy handed violence, language or sex should probably miss this film... for the rest of us, this film has it all! One of the most incredible performances ever by Choi (the acting all around is spectacular, but he stands out above the rest), great directing, the corridor scene is just pure glee, one of the most ingenious plots and story line twists of all time, and believe it or not, the movie is extremely funny in some parts (the whole, ""now let me tell you my story"" part is hilarious, just to name one example). However what really shows the quality of OldBoy is that it's not just a excellent conglomerate of all those things that make a movie good, it was how it affected you. OldBoy is a extremely deep and psychological movie on the level as well as the carnal level, and it gets better every time you see it. If you think you can handle the content, and don't mind subtitles, then this film is a absolute must see. Overall, this is quite possibly the best revenge drama of all time.",10.0,26 February 2007
"Park Chan-Wook's Masterful ""Oldboy"" is a Tour-De-Force of storytelling! My favorite film of all time!","I just recently noticed that I have written 99 reviews on IMDb since joining in 2005. And I have decided, in honor of my 100th review, to tackle my favorite film- a Korean release from 2003, directed by the masterful Park Chan-Wook. I am speaking of course, of the controversial and amazingly elegant film ""Oldboy.""

Based loosely upon a Japanese Manga, Chan-Wook's ""Oldboy"" stars the amazing Choi Min-Sik as Oh Dae-Su, a drunk businessman in Korea. The film opens with his abduction from public, as he is mysteriously placed in a dark, dingy building, where criminals pay to have people held captive. Dae-Su is locked in the hotel-like room, being fed daily and only having a TV to keep him company, for 15 years. One day he learns on a news report that his wife was found murdered, and he later learns that his young daughter was sent to adoptive parents out of the country. Over time, he becomes depressed, angry, and eventually empty. He begins to train himself to fight, plotting to escape and seek vengeance. Then, all of the sudden, he awakens one day to find that he has been set free... given money, a suit and a cellphone. A taunting phone call from the one who ordered his captivity ensures that Dae-Su will stop at nothing to get his revenge.

He is joined by Mi-Do (Kang Hye-jeong), a beautiful and feisty young chef and his old friend No Joo-hwan (Ji Dae-Han), whom try to assist him as he solves the mysteries surround why he was imprisoned. He also does eventually encounter the man who ordered his capture- a wealthy businessman who lives in a towering skyscraper named Lee Woo-jin (played by Yoo Ji-tae), though the encounter only raises the stakes- Dae-su cannot kill him, for he will kill himself first to rob Dae-su of his revenge if he tries... And now, Dae-su only has five days to solve the mystery, or else Woo-jin will kill Mi-do, whom Dae-su has began to fall for.

The acting is superb, especially from our leads Choi Min-sik and Yoo Ji-tae. Both deliver astounding and detailed performances. Choi Min-sik is sympathetic yet at the same time frightening and unstable... you will root for him while fearing him. And Yoo Ji-tae is incredible as our villain, who is oddly likable and charming despite his cruel and often evil nature, much in the same way Hannibal Lector was in ""Silence of the Lambs"", and he plays the role with much joy and delight. Both were chilling.

Supporting roles were all well-played. Kang Hye-jeong and Ji Dae-han were both phenomenal, and all other secondary characters were well-played. (Particularly funny is Oh Dal-su as ""Mr. Park"", the nasty little jerk who runs the building where Dae-su was imprisoned. He's the sort of guy who would double-cross his mother for a nickle, and he's a lot of fun to watch.)

Park Chan-Wooks direction is what really, truly elevates this film to unknown bounds, though. Chan-Wook has a poetry and a distinctive, sharp visual sense to his camera-work. Everything is perfectly deliberate and perfectly fine-tuned. His choice of colors, textures and patterns also set a marvelous mood. This is one of those films where even if muted, the visual tell the story just as much as the dialog. Everything is perfectly planned out- right down to the wallpaper on the walls and the tiniest prop. (It's even in the making-of.) Chan-Wook's visual sensibility and ability to communicate his ideas with the actors is the closest to perfection as is obtainable. He is truly a master of film.

The script is very tight, dare I say, even flawless. It all fits together like an enormous jigsaw puzzle, and each piece is important. The few action sequences are amazing and gritty, the music is perfectly implemented to compliment the story. The many twists and turns the plot takes are breathtaking, and you will leave this film feeling touched and disturbed. It gets under your skin and infects you. You will not forget this movie!

This is truly an amazing film. I usually try to find something negative to mention in each of my reviews, but here... I just can't.

""Oldboy"" is a 10 out of 10. It is as close to perfection as a film can get.",10.0,17 February 2012
Speechless,"I watched it 5 years ago. It was one of my first movies. No exp at cinema at all, but still after five years, after great evolution of me, it is still flawless and brilliant. Originally i watched this on the edge, right before i changed my whole perception on the world, people and phenomena, right before destruction of everything that i've ever known and believed, before falling into the abyss and being lost inside of my head. How is that even possible?

P. S. Handmaiden and Thirst definitely not match to this one at all. But i definitely gonna watch some more of Chan-wook.",10.0,12 June 2022
Perfection,From the very first beginning of the movie it will catch your attention and you'll stay tuned till the last minute. Everything in the movie was done very well starting from the soundtrack till the acting. Highly recommended for everyone except those who hate violence.,10.0,9 August 2022
Oldboy is a masterpiece,,10.0,22 May 2007
"Entertaining and visually gripping, but something's missing",,,18 November 2004
Way Over-hyped,,6.0,20 April 2007
What would you do?,,8.0,5 February 2008
The world laughs with you,"A classic Korean revenge film developed by the mastermind Chan-wook Park couldn't be any better then what it has become. The movie itself has attributed a rather love it or hate it personality during its introduction to the American public and its rather explicit and disturbing scene for sex. I entirely understand its concept and brutality; it is after all a great homage to film-noir and attempts to break every boundary to become one of the darkest films ever created without being a actual horror.

During the 15 year imprisonment scene the character had lost all possible nature of himself as he had been forced to become a animal. Masterbating to dancing women. Writing in his journal on whom would have put him through all this pain. Training in combat by punching the wall. Slowly cutting through the brick to at least just feel the breeze of the outside and the rain trickle over his hand and even attempting to smash his head against glass in attempt to kill himself.

All that was once the character had been lost in a spiral of insanity in his solitary confinement. Upon release his character had to regain the ability to live in society. He had to learn new words, he had to learn to laugh, to love, to feel guilt and sorrow and to cry. All this character development to a beautiful soundtrack mixed with classical and techno themes.

Only flaw in this movie would have to be the one scene when Oh Dae-su takes the roll of super-man and cleanses the underground of all the scum. That wasn't enough to interrupt the brilliance of the movie. The time he was lying on the ground with a grin on his face before he put the cigarette in his mouth or the time hes walking away laughing after the man has fallen from the roof onto a car.

In end this movie will not make you laugh. No it will make you cry on behalf of how we lost the film industry to Korea. Because remember when you laugh, the world laughs with you but when you cry, you cry alone.",6.0,26 August 2007
Violence without sense,,4.0,16 March 2005
"a great movie, worth watching several times","I saw this movie for the first time on a pay per view channel together with my dad. He thought it was not bad, but I was entranced. The second I got home I bought it (it was one of the first DVD's that I ever bought).

I've shown it to over 50 people by now and they all agree on one thing, it has some amazing parts in it. Even people who really didn't like the movie, loved the fight scene in the middle, it has comedy, extreme violence and some good old fighting.

This movie is in my top 5 favorites of all time and the only reason I didn't give it a 10 is because after watching it as many times as I have some scenes get a bit boring.

This movie has it all, plot twists that would make M. Night Shyamalan confused, action that would make john woo proud, sex scene's that are worthy to be in a porn, and action that should've gotten an Oscar.

If you haven't seen it yet, do so now. If you've seen it but didn't get it watch it again. And if you're like me and love it, just watch it for the fun of it again.",9.0,7 March 2008
Dark and beautiful. I loved it,,10.0,18 June 2007
10,I know nothing about this movie before watching it. Now I can tell that this is one of the best movies ever.,10.0,4 September 2018
OVERWHELMINGLY BRILLIANT.,"I won't blether on but I've just watched this for 5th or 6th time. It's... incredible. I LOVE it. You will too. If you don't, that doesn't matter - neither do you.",10.0,1 December 2019
WOW!!! BRILLIANT!,"I've heard about this movie for a long time but keep putting off watching it. WOW it was one of the best movies I've ever seen. It was visually stunning. It was shocking, but somehow it was beautiful and poignant. My review is not doing this film justice. But I really want to recommend it to anyone who thinks it's too old or outdated. It is not. This movie puts all the movies I've watched recently to shame. If you like a good twist? This one is going to deliver!!! The acting is impeccable. The cinematography top notch. The score is moody and dramatic. Warning it is violent but it has to be for the story to come together. I am so glad I finally watched it. Love it!",9.0,9 April 2024
A dark film that will stay with you. But in a good way.,"This movie is dark, violent, confusing and at times quite cruel. It is also visually stunning, immeasurably surprising and finally beautifully tragic. It is one of the great films of our time and echos of Greek tragedy.

Not to mention that friggen hammer sequence is one of the craziest things on film.",10.0,28 October 2021
Revenge + x = Old Boy,,,17 October 2004
"Intriguing mix of ""Memento"" meets ""Payback"" by way of ""Chinatown""","OLDBOY (2005) **1/2 Min-Sik Choi, Ji tae Yu, Hye-jeong Kang. (Korean with subtitles) Intriguing mix of ""Memento"" meets ""Payback"" by way of ""Chinatown"" in this mixed bag of revenge, incest and vengeance when simple businessman Choi is abducted and held prisoner for 15 years seemingly inexplicably and when set free is given 5 days by his mysterious kidnapper (Yu) to resolve exactly why he was. Filmmaker Chan-wook Park (who co-wrote with Jo-yun Hwang, Chun-hyeong Lim, Joon-hyung Lim and Garon Tsuchiya) has a strong visual sense overall with his many layered edits and camera angles askew yet ultimately the film suffers in the overblown last act yet Choi makes a very original anti-hero with echoes of Charles Bronson and the ""Death Wish"" films but something seems lost in the translation with its execution although there are a few highlights including some visceral fight sequences and the edge-on-your-seat intrigue as to how the payoff will finally arrive.",7.0,28 March 2005
"Painful, disturbing, MASTERPIECE!","I watched the movie about 18 years after its original release but let me tell you something I was on the edge of my seat the whole time! That's what I like to call timeless! Even though the plot was quite disturbing and hard to swallow, one cannot ignore the cinematic greatness of this movie.",9.0,2 May 2021
Interesting Premise That Ultimately Fails,"I think the best word to sum up how I felt after watching Oldboy was ""frustrated."" The premise underlying the film is an interesting take-off of The Count of Monte Cristo and it certainly promises a lot of potential. And the director certainly cannot be accused of taking obvious directions to appease the masses. I certainly paid close attention to Oldboy and, admittedly, watched it a second time. But in all honesty, I did not enjoy it and I can say wholeheartedly that this must be one of the most overrated films on IMDb.

Like many of Oldboy's harshest critics, my major problem with the film was the big ""twist"" - - the reason Dae Su was imprisoned. This twist was completely preposterous. Even in the realm of fantasy/action films, I just could not swallow it. It felt like the kind of cheap twist you would find in a B slasher movie like Prom Night. Unlike films like Sixth Sense, where you can re-watch and see connections that lead to the surprise twist, you can't do that with Oldboy. Further, the twist does not fit with the overall mood of the film. Oldboy strives for a real and grim atmosphere but the major villain's plan fits better with a James Bond film.

Oldboy has other problems. Its action set-pieces are not particularly impressive and are few and far between. There is no action scene that will stick out in your mind, like Hard-boiled or The Killer. Yes, there are some seat-squirming graphic revenge scenes, but even they are not as ""extreme"" as advertised.

Ultimately, Oldboy's success hinges on the suspense and impact of its major plot twist and, given its implausibility, the film falters and falls on its face. I have seen that this film has been scheduled for a re-make and, despite generally disliking remakes, I think Oldboy is an excellent candidate. Somewhere in this muddled mess is a great idea that, with the right script, could make an excellent movie.",6.0,3 February 2006
Totally forgettable flick ranging from ridiculous to disgusting,,1.0,23 January 2005
HARIKA BIR film,,10.0,14 November 2016
A Masterpiece,"First of all, I want to clarify that I'd personally give Oldboy a score of 9.2 or so but given the nature of IMDb's rating system if you like a movie you gotta give it a 10 Where to begin? From the amazing score by Jo Yeong-wook to the compelling and skillful acting of Choi Min-sik, Oldboy is, all the way through, a masterpiece. Few movies manage to be so gripping and at the same time so emotional. Oldboy tells the story of Oh Dae-su, a middle-aged drunkard who, after one of his many late-night drunken endeavors, mysteriously disappears off the face of the earth, leaving his wife and daughter. Turns out Oh Daeu-su is actually imprisoned in what seems to be a hotel room and he has to spend the next 15 years of his life there with no other human connection. After he is finally released, Oh Dae-su, now a shell of his former self, embarks on a quest to find the man responsible for his mysterious imprisonment and his reasons behind it.

Oldboy is a great journey through human psyche and you will find yourself thinking about it way after you've watched it. A must-watch for anyone who enjoys good cinema.",10.0,14 October 2015
Great Korean revenge thriller,"Awesome movie with great cinematography, plot, characters and twists, but I'd say it's not for everyone, beacuse it's pretty dark and has a lot of rough scenes, e.g. A squid which is eaten alive.

I recently read the manga by Garon Tsuchiya and Nobuaki Minegishi and I think, that Park Chan-Wook did a great job out of this mediocre source. The manga is like a 6/10, because the pacing was very slow, the fight scenes weren't as good as in the movie, and the final plot ""twist"" was boring. I liked, that the dialogues were better, it filled a few little plottholes and clarified a few things of the movie, which were kinda complicated.

I recommend reading the manga before watching the movie, but if you only watch the movie you won't miss anything.",9.0,16 November 2021
The Movie that Hurts You,,10.0,11 May 2024
One of the Best Korean Revenge Movie i ever seen !,"One of the most Dark, gripping crime thriller movie ""Oldboy 2003"" This is my favourite movie also. This movie's hero ""Choi min-sik"" Chanceless performance especially towards the climax intense,settled performance. This movie's overall background scoring is amazing,ultimate. And This Movie's Climax Twist , ""I don't want to Break the Twist.""but super Twist.",10.0,2 April 2021
A Twisted Web of Vengeance and Intrigue,"Enter the labyrinth of vengeance and psychological intricacy in Park Chan-wook's Oldboy, a film that unfurls like a dark tapestry of torment and retribution. Oldboy is a masterclass in storytelling, weaving a narrative that seamlessly blends elements of mystery, suspense, and psychological horror. The film's visual language creates an atmospheric tension that lingers long after the credits roll. The cinematography is both visceral and poetic, reflecting the duality of the human experience.

As a narrative puzzle unfolds, the film explores the fragility of memory, the weight of guilt, and the consequences of revenge. The labyrinthine plot is fraught with unexpected twists that keep the audience on the edge of their seats. It's a story that challenges perceptions, leaving us to question the boundaries of morality and the true cost of justice. The film doesn't shy away from the darker aspects of human nature, confronting the audience with uncomfortable truths that linger in the shadows.

From the very first frame, Oldboy plunges its audience into a labyrinthine narrative, where the enigmatic Oh Dae-su, portrayed with raw intensity by Choi Min-sik, finds himself inexplicably imprisoned for 15 years, his only company the haunting memories of an unknown tormentor. Choi Min-sik's portrayal of Dae-su is a tour de force, capturing the relentless determination and psychological toll of a man on a quest for answers. The viewer is held captive by the film's intricate web of suspense, and just when it seems the story's crescendo has been reached, enters the long corridor scene, a feat of cinematic audacity that raises the bar for choreography, cinematography and narrative integration.

The corridor fight, which unfolds as a single, unbroken take, is a symphony of brutality choreographed with a rhythmic cadence that juxtaposes grace and violence. As Oh Dae-su unleashes his pent-up fury upon a relentless wave of adversaries, the camera follows his every move with a hypnotic fluidity, transcending the boundaries of conventional filmmaking. This unrelenting shot, lasting a staggering four minutes, immerses the audience into the visceral essence of the struggle, blurring the line between spectator and participant. What sets this scene apart is not merely its technical bravado, but its narrative significance. The corridor, symbolizing the tortuous path of vengeance and redemption, becomes a canvas on which Oh Dae-su's metamorphosis is painted. Each blow and parry is not just physical combat, but a psychological confrontation, a battle against his own demons. Park Chan-wook ingeniously melds form and content, using the corridor as a physical and metaphorical arena for Oh Dae-su's existential ordeal.

In an era where filmic excellence often yields to the allure of CGI and contrived action, Oldboy stands as a beacon of authenticity. Its corridor scene, devoid of visual trickery, exalts the art of filmmaking itself, reminding us of the potential for innovation within the boundaries of human creativity.

In the Korean cinematic history, Oldboy is more than a fleeting spectacle-they are a magnum opus that reaffirms the power of storytelling, the magic of the moving image, and the unbounded capabilities of a dedicated creative team. As the corridor becomes a stage for Oh Dae-su's reckoning, it simultaneously becomes a stage for cinema's triumph.

The thematic exploration of isolation, manipulation, and the cyclical nature of violence adds layers to the film's narrative. Odboy is a testament to the enduring impact of trauma, revealing how the past, once buried, can resurface to exact a devastating toll on the present. It's a cinematic enigma, a psychological thriller that leaves an indelible mark on the psyche. Park Chan-wook's masterful direction, combined with stellar performances, creates an immersive experience that resonates with the complexities of the human condition.",8.0,22 January 2024
Ants In Pants,"Visually stunning and stylishly executed, Chan-wook Park's 'Oldboy' is loosely based on 'Oedipus' and 'The Count of Monte Cristo'. On the technical front, it gets almost everything right. The background score is marvelous. The action sequences are well shot even though poorly choreographed. The cinematography and visuals are stunning. The CGI is fake at times (for example the ant crawling under the skin scene). The dialogues are wannabe symbolic and wannabe philosophical. The acting is over-the-top. I didn't see any point in the movie as a whole. Nor did 'Oldboy' entertain me neither did it enlighten. I fail to understand what puts this film on a World Cinema level and what is it that so many love about this movie? Was it the shock value with all the gruesome and gory scenes? It starts on an interesting note but then one finds out that it's a silly contrived revenge plot (not to mention the numerous plot holes). What was Park trying to imply? That it's okay for the brother to have sex with his sister and that Dae-Su's telling someone about it in confidence was the bigger crime? Or is it that the best revenge would be to make him have sex with his own daughter? Don't even get me started on the whole hypnosis-erasing-your-memory crap. In my humble opinion, 'Oldboy' is quite a stupid pretentious movie. It's executed quite well but has no substance. A waste of my time.",,4 July 2008
Savage Plot Saved by Imagery and Sound,"""Oldboy"" is best viewed on a clean slate. I knew nothing about it before watching it, only that a friend recommend it. Similar in fashion to ""Donnie Darko"" or ""Fight Club"" this is a film that once you know the twist and how it ends (and this has a climax ripped right from the bleeding heart of a Greek tragedy) it probably won't hold up on repeat viewing all that well. As such, I will probably avoid watching it again, as it was oddly endearing and I would rather remember it well than think about it too much and ruin the experience.

A simplistic and twisted revenge plot gets shrouded in claustrophobic mystery and visual chutzpah (the camera work and color scheming are intense and satisfying, a stunning blend of Scorsese and Zhang Zimou) that tricks the unsuspecting viewer into thinking they are watching something more special than it really is. There's also a fantastic music score blending classical pieces with techno music. The music and the imagery last in the viewer's mind long after the film ends. Unfortunately the story line and characters do not. I suppose on a simple motion picture level (where one views film-making as a purely visual and sound art form) the film is a rousing success. However, if you wish to view film as a story telling art form, this repetitive and contrived motion picture fails miserably. Already pegged for a Hollywood remake that will no doubt pummel the style over substance nature of the film into the ground.",7.0,13 February 2005
One of the greatest experiences you will have in your life.,"Don't ignore that movie.Just watch it.I am regretting that I didn't watch it earlier.From acting to soundtrack,everything is flawless.This movie is surprising,sensational,shocking. It takes very long to get rid of Oldboy's effect.This movie is not something like you expect and also it isn't something that you don't expect.Watch it and get shocked while you are experiencing a magic",10.0,26 January 2020
"A wannabe ""tragedy a la Grecque"" with lots of gore and no sublime",,1.0,14 January 2005
An absolute masterpiece of film making,"I cannot find any faults in this movie. Everything from the story, the acting, the cinematography, the soundtrack, everything is perfection.

This film does what other try to do...it doesn't insist upon itself nor dose it treat the viewer as an idiot.

It shows the viewer the information you need to know through the dialogue and actions of the characters.

It is a mystery which is up to you to unsolve, however, it drops clues and innuendos, and does it masterfully.

This is a film every film maker should study and interpret, as there is no better film out there.

The story is captivating and provocative.

The twist will blow your mind.

The motives of the characters are masterfully unraveled in a gut wrenching, soul searching way.

I was completely glued to the screen, wanting to know the end game, and anticipating the next move.

It has one of the best choreographed fight signs in all of cinema.

The main character is relatable in a way that I haven't experienced in cinema before.

I even had sympathy for the antagonist.

The supporting characters are interesting and at times comical, and I loved every second of this movie,.

The ending is unlike anything I have ever seen, and this movie honestly left me speechless.

I have since compared every movie to this one, and nothing comes close.

This is truly a masterpiece, and deserves so much more credit than it gets.

This is my favorite movie of all time, and if you are fortunate enough to watch it, consider yourself lucky.

A movie like this rarely comes along.",10.0,18 September 2022
