review_title,review_body,rating,review_date
Completely Unnecessary Film,"This, although I'm sure, was well intentioned it was completely unneeded to the lore of the first film and book. There was plenty of ways to create a ""prequel"" without genuinely ruining the story that follows it. I'm not sure if it the 'short attention span' that modern film goers require that caused this story to be filmed as it was. There is a reason the original story and movie are listed as thrillers and not just flat out horror films but this missed the label by being some sort of splatter gore film.

It's sad that the classic original story won't be near as impressive to someone seeing it the first time if they've watched 'The First Omen' before it.",4.0,2 June 2024
A well deserved addition to the franchise...!!!,,7.0,29 May 2024
Continuity Continuity Continuity...,"How can I say anything about the continuity in The First Omen without including any spoilers? Well here goes...

The very concept of a prequel relies on the original that it's meant to precede. So how come this one makes such a massive error? An error that's so big you have to question whether the writers had even seen the original.

I'm not going to give details since this would definitely qualify as a spoiler but I'll explain why I've still given it 7/10. It's simply because if this was a stand-alone film then I would've rated it even higher since there's little else I would criticize aside from continuity.

Unfortunately it's not a stand-alone film and for this very reason I re-watched the 1976 original beforehand to get me in the mood. This prompted a lot of speculation regarding what could be included in this prequel. No spoilers here.

There are several key narrative constructs in the original that I would've liked to have seen developed. Some of these can be overlooked but there's a big one that's omission is inexcusable. (If you have to know then there's plenty of reviews, with spoilers, that will feed your curiosity.)

Despite the divided opinions relating to the prequels Rogue One and The Thing (2011) I was very impressed by the continuity in both. Sadly this is where The First Omen fails, ultimately amounting to an unfortunate missed opportunity.",7.0,19 April 2024
Thin fare for diehard Satanists,"After a gory opening with a two-minute cameo from Charles Dance, the movie slips into a low gear for half-an-hour or more before the Revelations start to kick in to make it an over-ripe prelude to the OMEN originals. Bill Nighy looks very uncomfortable in his role as a cardinal who may or may not be fully protective of our heroine; in one early scene I thought his lines were being dubbed, God knows why.

There's a garish glamour to the whole show that calls Dario Argento to mind. There are some welcome nods to the Gregory Peck OMEN, but the link to that movie at the end of this one is clumsy and seems to leave open the possibility that THE FIRST OMEN will not be the Last Omen. A prequel with a sequel - not sure that's a good idea. Sadly, Bill Nighy does not bring anything like the degree of class that Gregory Peck brought to the first Damien story in 1976. For diehard fans of Satanic-themed movies (count me in!) this is rather thin fare.",6.0,11 April 2024
"Almost, but only almost. Hm, probably the female factor.","An amazing look, it looks like it's from the times when such films originally belonged, the wild 70s. Well, that style soon turns out to be a simple sepia filter, but still. The omens were generally rather modest, another franchise being exploited. There are rather poor role models for such commercially orientated projects, especially in recent years. But the makers dared to go down a classic path, not only visually, but also in terms of staging, and were well rewarded by the general criticism of the film, which was positive. However, the consumer is the decisive factor and the expected money was not made at the cinema box office. The Omen is not a pure shocker, more of a mystical slow burner with a few nasty spikes. Courageous, because this is now only partially in line with the horror-affine part of the audience, even the trailers nowadays have to promise gruesome, permanent terror or brutal splatter. The script is interesting, a really good idea for a prequel. With all the agenda, eccentric Judaism or unbearable Islam, the film once again provides a good reminder of how strange many things are in Christianity too. I was well entertained, but I don't see the need for a re-watch, there is simply a lack of iconic sequences.",6.0,2 June 2024
Such a surprise,,8.0,8 June 2024
"A standard movie with decent visuals, though not outstanding.","The scariest movie of 2024? No, that's absolutely far off the mark. 'The First Omen' isn't the scariest movie of the year, but it offers nice twists and turns, anticipation, and suspense. The storyline is engaging, although there are similar movies with comparable themes. Despite that, it remains watchable and interesting. The performances, especially by the lead actors, bring depth to the characters, and the atmospheric soundtrack enhances the eerie mood. The cinematography captures the dark, foreboding ambiance effectively. Overall, it's an intriguing prequel that leaves us curious about what Damien has to offer the world next.",6.0,8 June 2024
Diabolical!,"Another absolutely awful rehash of a classic that actually has the nerve to change a key element from the original story and then try and tie it in to the events leading up to the first film. That indicates that they don't even care what fans of The Omen think and are just going for a younger audience. As for the film itself, it's the usual fish out of water horror set up with a naive American trainee nun sent to a shadowy convent in seventies Rome to take her vows. It's all very obvious stuff and is strikingly similar to the other recent and slightly less bad horror Immaculate except this one has more tired jump scares and awful cgi gore. The performances are tepid given the terrible material but particularly bad is Bill Nighy who seems to have wandered off the set of comedy. Stick with the original or even part 3 or 4 which are masterpieces compared to this tripe.",1.0,21 April 2024
A prequel to a film that's almost 50 years old but still manages to pull it off in hard hitting way.,"One of the very few horror films that's ever made me go ""This is cinema."" quite a few times. We don't see horror cinema with such pleasing aesthetics, impeccable acting and beautiful writing these days. Arkasha Stevenson crafts an absolute classic and what is, in my view the best prequel to any IP horror film. This is what happens when studios truly respect the filmmaker's vision and let them cook and care for their fans.

I wouldn't call this film to be scary but it's more of an unsettling origin story to a nightmare that came out nearly 50 years ago yet commands praise and glory with this take on the birth of the 'Son of the devil'. It didn't need to hit this hard but we're here for it. Now, let's give Arkasha Stevenson more horror films and place her among the elite of the new gen horror filmmakers. She's an absolute showstopper and a rock star. This is best thing to have happened to the Omen franchise since its inception.",9.0,5 April 2024
good style to a non-interesting story,"I never liked original Omen story as well. It is boring and not scary. A kid causing terrible things around, it was all about and the original Omen story was just like that, someone falls from ladder and then we see a closeup of the kid's face, so what, everyday people fall from ladders :) Anyways, this movie cinematographically fine, director done his best and done the max that could be done with this simple silly story.

Overall, not scary, more mystery and thriller type, no intention to scare the viewer as well. Also, in terms of horror genre, there is nothing new in terms of element.

I read the reviews a lot before watching, everyone was hyping about the birth scene etc, there is nothing scary about the birth scene, for god's sake. We saw much more scary gory scenes in other movies.

In short, dull story, nothing new about horror genre, not scary, perfect PR job, and people who have no idea about horror movies will like it.",6.0,28 May 2024
This should not have been allowed use the name name the omen in the title,"Religious horror movies don't need gore or jump scares - they need to have suggestive, sinister plots that you can't really rationalize. This movie has nothing.... not an iota of anything even remotely unsettling or clever or sinister. It's so bad... despite as fairly decent cast it fails miserably. There are entire scenes and dialogues that are just pointless.

There is another movie, same movie different production company, way better.. released 2024 called Immaculate watch this one instead. The First Omen is a shambles of a movie and that's being generous!

It's a pity because it had so much potential. Story wise.",1.0,30 May 2024
What if evil is a real part of our life?,"It's difficult to make your own film when it has to be the prequel to one of the most iconic horror pictures. Yet this effort, while seemingly all over the place, and having to retread the major tropes of the franchise, comes together as the run-time agglomerates on, resulting in the most profound expression of the Catholic Church's sex scandals that I've seen thus far in cinema.

That said, it's not much more of an exceptional film than on those terms. There's some time relishing the period piece mis-en-scene in Act I, and as with major motion pictures in general nowadays there's a high bar for quality photography, and indeed there are even some great shots (c.f. Any setup with a mirror, or the noir tight angle of the lead character walking toward the camera in a dark alley). But the horror is all almost comically overdone, relying on jump scares, most of all loud sudden noises, and trying to depict demons at times via practical effects and at other times more CGI, but always running into the same issue that was present in Night of the Demon: we can't suspend our disbelief at a representation of something so alien to our lived experiences, so the monster is met with incredulity--on the other hand, the evil that humans actually inflict on each other, as depicted as well as hinted at/allegorized, is movingly impactful.

I'm in general a fan of satanic possession/incarnation movies, as they get us to think about moral philosophy in the entertaining imaginative spaces of the horror genre and the superstitions of religions we're supposed to have shed. The Omen is as much of a lodestone as The Exorcist and Rosemary's Baby in that regard; and while I don't quite have the same response to this prequel as I did to the remake of The Omen--a fine movie, but simply a modern production of the original, and therefore why did that money need to be spent, and that time diverted?--there is the question of why The First Omen needs to wallow in modern horror trappings, rather than totally focus on the actually compelling themes--first of all, the matter of being gaslit over evil that has traumatized you; and also, more secondarily, the political climate of the '70s (especially Italy), as secularism takes over cultural hegemony from religion (thereby threatening the relevance of long-time ways of doing and thinking about things).

(One more note: the noir diversions with the priest who introduces us to this picture, while certainly an entertaining convention that we're all accustomed to in this subgenre of devil cinema, feel superfluously sewn on--""characters"" reading lines we know too well by now.)",6.0,6 April 2024
Unique story,"I just got back from The First Omen. But I did found the story the story very interesting. I think it's a bit like Midsummer in terms of shock factor. I didn't found it that scary it's more shock factor than scary. Some scenes were very impressive and a bit unsettling. Unfortunately found the story a bit confusing. If I were to see this film again for the first time, I would first look up some information so that I understand it from the beginning. I also recommend that people do this unless you absolutely don't want any spoilers. It was certainly a unique story. Not your typical supernatural horror films. If you are tired of the typical horror films, this is a good one to watch!",6.0,13 April 2024
Mostly predictable...but still enjoyed it,"I just finished watching The First Omen earlier tonight. I was able to predict almost everything that was going to happen. It definitely seemed like they were following a formula. However, even though I knew most of the story ahead of time, I still enjoyed watching it. The actors did a good job and there were some genuine creepy moments. I was surprised by the lack of subtitles at first. However, I think that is because we are meant to be as confused as the main character. Also, I wonder if they pulled the same trick as The Thing, where everything said in a different language was actually giving the plot away. Also, while you do not need to have watched The Omen, it will help with noticing the various Easter eggs hidden throughout the film.",7.0,13 April 2024
The First Omen is something special.,"This was one of those films for which my expectations were on the floor; the marketing was somewhat muted, the review embargo lifted the day before and above all, the first film wasn't great and what came afterwards were worse. The first film from 1978 received mixed reviews that I believe were fair; the movie was flawed from script to acting to pacing. Then came along this film, it was stunning, the cinematography was inventive, the jumpscares were scarce but the eeriness and uneasiness were high. The central performances were nuanced and perfect. If I didn't know any better, I would've thought this was an A24 horror film, but it's 21stCentury! That's the highest praise I can heap on this pic. I loved it, best horror film I've watched in the last 5 years or so. Too bad it's not capturing audiences domestically, thankfully though, it's doing much better internationally. What a debut for the director, coup de chapeau.",6.0,15 April 2024
Wow! Solid Horror Movie,"This isn't a cash grab. This movie was actually very well done. Not only was this movie actually quite scary, it also is well done is every other area. The story, score, cinematography etc. If you are looking for a well done horror movie, this is it! Definitely worth seeing again in theatres and totally worth owning!

There are a small handful of your typical jump scares but there are also a small handful that are actually scary and well done! There are a few disturbing scenes that shook me that honestly have gave off some hereditary vibes. The beginning is well paced and when it gets intense..it gets intense. You will not be disappointed!",8.0,11 April 2024
Not Too Scary Prequel,,7.0,7 April 2024
Not good,"I felt they tried to make a horror movie without any actual horror, the scariest part of the movie was when someone left the theater and the theater door made a noise.

The story was so boring that I found myself thinking back to ""Sharks on the Moon"" as a better movie than this and that was a bad movie.

The most interesting part of this movie was listening to the conversations of the other people watching this.

The movie felt way too unnecessarily long, I counted over 10+ spots (a bit of an over exaggerating on the 10+ but you get the point) in this movie were they could have ended it on a cliff hanger and it might actually have made this better to watch.",1.0,14 April 2024
This woman needs to Direct.. the new exorcist movie,,9.0,6 April 2024
"""Damien.""","In all honesty just by how much praise I had heard for this I was expecting a much scarier film, and while I do think it had some really atmospheric scenes and I did get freaked out on numerous occasions, I just don't think it was really all that scary. However; I did have this feeling of dread and unease practically from start to finish so I believe that's a plus for it. Although if we're talking the scariest part of the entire thing by far has to have been the sudden pregnancy thing, which was genuinely horrific and insanely well acted, but also felt really goofy at times due to the absurdity of the way she moved and such.

From director Arkasha Stevenson who also helped direct the hit show Brand New Cherry Flavor, comes a prequel to the classic horror film from 1976, showcasing how the child in that film, the antichrist known as Damien was born into this world and able to wreak havoc. I personally have never actually seen the original omen film, nor the remake from 2006, but if they're anything like this I can absolutely see why they were solidified as a classic in the horror genre, and are remembered today. I mean I've kind of always known of Damien for some reason, and I couldn't even begin to say where I had heard it from, but that's just such an iconic piece of work that I've just always known it off the top of my head.

Despite not having the background on this franchise as a whole other than an immensely surface level understanding of it, I still found this to be at the very least, enjoyable. I'm not going to be saying it's the scariest movie I've seen in a while as I really didn't find it all that scary for the large duration of its runtime, although one jumpscare quite literally made me jump straight out of my theater chair next to my mother and that was very surprising for me. But the actual scariness of it all doesn't come from anything jumpscare like or even all that body horror esque, mainly just the vibe of uncomfortableness that is radiating through the thing from start to finish, which had my leg shaking like crazy because I was on edge the entire time - which I will say is a good thing because not many horror movies tend to freak me out that much. Yet that's really the main plus of it all, is just the atmosphere it provides, as to be frank the rest of it didn't really hit for me that much, even if I can see why some people would love it, it just didn't really resonate with me.

By a long shot the best part of this movie has to be the exceptional acting from the lead, actress Nell Tiger Free as Margaret, a woman of faith with a deeply troubled past that hides some very dark secrets within. It is very easy to say that without her as the lead here it would've been nowhere near as good, as she is excellent at playing true terror and the sheer amount of breakdowns and freak outs she has are astonishing and so well done that the viewer can't help but feel queasy during them, plus the scene I mentioned earlier would've been horrid without her, because even with her it does get a tad goofy the longer it goes on. I am very much so looking forward to seeing this girl in more roles, especially horror, as she has a clear knack for this type of stuff and I can absolutely see her being one of the greatest horror actresses of the new generation.

Anyone who knows me knows that I am a sucker for blood and gore and just overall practical effects in my horror movies, and since this one was rated r that's kind of what I was expecting going in, but to my surprise and somewhat disappointment in a way, the only amount of visually displayed gore we get is in the stellar cold open, and at about the halfway point. I don't think it makes the movie bad for not explicitly showing it's kills as much as it could, but the fact that when it does show them they look fantastic does make me a bit disappointed, as it would've been amazing to be able to see them as they were occuring. Bravo to the makeup department here, as there is one charred ass body that looks so well made and I was floored whenever it appeared on screen.

I would not consider this to be my favorite horror movie, and especially not of the year 2024 - hot take: I think immaculate was a more enjoyable time - however; I can wholeheartedly commend the excellency that went into creating this thing, and it is without a doubt easily one of the better horror prequels I have seen. Some really well done acting that feels incredibly realistic ninety nine percent of the time and left me feeling superbly on edge and unsettled for almost the entirety of its two hour long run time, and some really good practical effects that while scarce, look stunning and are a reason to watch this by themselves. One cool ass creature design, and one very in your face vagina.

I think it's worth checking out for yourself, but don't expect it to be blowing your socks off by any means. It definitely seems to be doing that for some people, but I'll be surprised if the large majority are going to feel the same way, as even though it is a very good movie I just don't think it's spectacular by any means. Sometimes horrifying, but also sometimes really goofy, a mixed bag that leans more towards being good than it does anything else. So if you're looking for a new religious horror film to watch in theaters I do think this is the one more suited for an audience as compared to Immaculate, even if personally I enjoyed that one a tad more. Plus this one has Ralph Ineson who is stupendous, and who I just saw absolutely kill it in Lord of Misrule.",7.0,15 April 2024
The Mother Of Damien Was a Jackel...,"Why...? Is the question I kept asking myself while watching this movie & I stopped watcihng it 40 minutes into the film.

I mean, I could go into all the reasons why this film is so terrible but just I'll save all that & just say watch the origanl Omen and you'll know excatly why this film is so bad -

The original Omen has an actual story that's tied to an intriguing plot with great charcters - all the elements that make good storytelling - this film has non.

It is obvious to me the peple that made this film really don't care about what they do & they just produce content instead of movie that's why this contect will be forgoten in six months time while the original Omen still stands strong today.",1.0,28 May 2024
Somewhere in the middle,"This movie is neither good nor bad. Has a terrific start and first 45 minutes, then a classic and boring 30 minutes and ""why is this not ending already?!?!"" 30 more minutes.

Acting is good (except the guest star Father Brennan) but it doesn't really save the movie level. A lot of scenes are good when you first see it but takes too long (best examples are most scenes close to the end where instead of 30 seconds, movie spends 4 minutes every scene)

It connects good enough to the original movie Omen but it really could pass as an independent movie too

Overall, a movie that worths your time only if you really have time and horror movies are your hobbies.",6.0,22 April 2024
The First Omen,"Margaret, a young novice played by Nell Tiger Free goes to Rome to take her final vows in a convent that runs an orphanage. There she is welcomed by her old friend and mentor Cardinal Bill Nighy, the other nuns and roommate Luz who persuades her to enjoy life once more time before taking her vows. Initially content, she is though troubled that one girl in particular is treated severely and she finds strange things start to occur at the convent including a very unpleasant suicide. One day a priest approaches her with a bizarre story and ask for her help.

Rather impressive prequel to the seventies horror classic 'The Omen'. The film is finely paced with a strong sense of dread and horror aligned nicely with the tone of the original - this really sits well as a prequel. Like the film that followed this, there are a number of juicy deaths punctuating the sense of impending horror, but the real strength and what makes this in places an unnerving watch are the scenes of births and the presence of the devil which seem frighteningly real. Much much better than I was expecting with imaginative photography and a fine score - well worth catching.",6.0,31 May 2024
Decent Prequel of Blasphemy and Insanity,"The First Omen

Nearly 50 years after The Omen was released in theaters, a prequel, The First Omen, has now made its appearance. The Omen concentrated on Damien after his birth, and throughout his younger years. The First Omen, however, showed how his birth came to be.

If you would have called this movie Sacrilege: First Blood, or Blasphemy: Insanity's Revenge, they both would have worked. I absolutely love Catholic mythology movies, and, having seen the 1976 film, a prequel sounded fun. I've written several short essays about the different ways filmmakers interpret these myths, whether demonology, or science fiction, or superstition. This time, The First Omen focuses on extreme blasphemy and insanity.

What makes the move difficult to follow, at first, is the fact that two of the main characters have suffered from delusions, hallucinations and voices in their heads that they weren't sure were real. Therefore, any crazy happenings could be shooed away as mental illness. However, what is not a delusion, is the historical fact that the Catholic Church was no longer the primary force of rule in Europe.

The movie shows the riots that were happening in Rome in 1971, similar to the other riots across the globe where the younger generation is rebelling against authority. What bigger authority was there than the church? So what makes the most sense? Let's birth the anti-christ, but just a teeny tiny bit so it doesn't get out of control. Once the world learns of this, they'll return to the church out of fear. Doesn't this make perfect sense? I totally get the church being concerned about losing followers, but this is crazy.

This is not to say the movie was bad. The premise / motivation does make some sense, but then the execution wasn't too great. If the anti christ is born as a human, then a father is needed, and it's never really explained what, how, who that comes to be. This goes back to what I said about delusion or hallucinations as it could be anything.

The end of the movie leads directly into the original 1976 film which was a nice touch. You don't have to see that film to understand The First Omen, but it did help tie it together at the end. One last thing, though, is they left it open to a sequel that would run parallel to The Omen. I'm interested to see if they do one.",7.0,10 April 2024
What Walt's Watching,"Damien's back!

""The First Omen"" opens ominously with a nod to 70's cinema, but unfortunately there is not much horror in the first half of this film.

First time movie director Arkasha Stevenson needs to learn feature films are a game of 2 halves.

They try to deliver a thrilling mashup of horror tropes to give a classic story new life by focusing on the days before ""Damien"".

In ""The First Omen"" a young woman travels to Rome to become a Bride of Christ and in the process of some sleuth work discovers diabolical evil lurks in the church as she uncovers a terrifying conspiracy.

I guess if you haven't had your fill of nuns on the run after watching ""Immaculate"" (with a very similar storyline) then this might quench your hunger for big screen horror.

Personally it's all been done before and much better...even by the ""Hammer Horror"" genre.

Warning: MA rating in Australia and R stateside because of disturbing images and graphic nudity...apparently!

Nell Tiger Free (""Servant"" on Apple +) is brilliant as ""Margaret"" the nun in training with a distressful back story and she's supported by Ralph Ineson, Charles Dance & Bill Nighy as Fathers and Cardinal respectively.

""The First Omen"" is part of horror renaissance at the movies in 2024 with so many sinister, eerie, blockbuster books-fests to add to your watch list of coming attractions.

The film closes with a cool link to the OG movie, ""The Omen"".

A horror franchise that began in 1976 with the late great Gregory Peck, but it's not enough to save this version of prequel events from mediocrity.

Tim Smith's, Stevenson's and Keith Thomas's weak screenplay has a lot to answer for when you had the good bones of David Seltzer's original characters and Ben Jacoby's story to work from.",6.0,5 April 2024
Fantastic Prequel,"A little slow to start but once it takes off it's great. Awesome tension, good atmosphere and some legitimately frightening moments. Really hope they're planning a sequel prequel. I feel there is a lot of story left to go with here in between the end of this and the original movie. I feel like they payed nice homage to the original while also presenting a new and unique story. Nell Tiger Free is brilliant and elevates the whole movie with her performance (how have I not heard of her before). Great directorial debut for Arkasha Stevenson. Hope we see more from both of them in the horror genre.

AH.",8.0,31 May 2024
Possibly overshadowed by Immaculate but still a fun time,"The second movie I've seen in a month that's about birthing the antichrist and I think that's what brings this down slightly as it's hot on the heels of Immaculate which was received really well by most folks.

I must say there are some disturbing and wild images in here, the story overall is creepy and takes some twists and turns before a frantic finale that had me screaming at the screen. It creeps me out that this sort of stuff could possibly happen within the church, I'm not talking about jackals and stuff but the theories of bringing about the antichrist to make people seek protection from the church once more is so crazy to me and makes this story even more gripping.

There are some wild shots in here that were awesome, lot's of spooky moments but none that really break the mold for horrors going forward but I still thought the overall performances across the board were great especially by Nell Tiger Free.

Some really great horrors recently, do I think this is the best so far? Hmmm, I don't think so. But it's a mighty good one!",7.0,6 April 2024
Way too slow of a burn,,3.0,1 June 2024
I personally thought it was great.,"I had to leave a review because i'm a bit incredulous this thing is only rated 6.6. This is a unique horror film that doesn't rely on jump scares (although there a couple of those), but rather atmosphere and pacing to generate scary. It reminded me of Rosemary's Baby, in that regard. Frankly, i don't remember the last time i felt 'scared' in a movie in this way... probably all the back to the Silence of the Lambs film when Clarice enters Buffalo Bill's house with night vision goggles. The direction is very novel, and dare i say, gutsy. Arkasha Stevenson is not afraid to cut to black, and leave it on black for dramatic effect, and the audience is terrified to see whats going to emerge from that blackness (and something always does). There are visual sequences of nearly montage, with eerie sound, that the viewer is forced to just experience their own subconscious of what their own person view of the Devil is. The James Wan horror style has taken over Hollywood, but i greatly prefer someone doing something their own way, like here. And i can not say enough about the lead actress. She gave her all for this role. Towards the end, and you'll know what scene i'm talking about, her performance border on horror and the absurd, the perfect blend, and creates an all-time cult classic moment on film. Well done.",9.0,10 June 2024
Surprisingly good prequel.,"""Get thee to a nunnery! Why wouldst thou be a breeder of sinners?"" Shakespeare's Hamlet to Ophelia.

I know, I know: I used the same quote a few weeks ago to begin my review of Immaculate, a scare fest about novitiate Cecilia (Sydney Sweeney) traveling to Italy to become a nun and serve the aging nuns for whom the convent exists. It's the same setup in The First Omen for Margaret (Nell Tiger Free), who's going to Rome in 1971 to take the veil and help orphans. Both stories are energized by the Catholic Church's obsession with virgin birth.

With encouragement from her mentor, Cardinal Lawrence (Bill Nighy, a man who can handily play good or evil because of his snarky smile and ambiguous whimsy), Margaret arrives with great joy from the elderly nuns, just as Cecilia did. I am ambivalent about nuns given my eight years under their thumbs in grammar school, for filmmakers seem also to love the possibilities of good and evil represented by their black and white uniforms. Sonia Braga is especially scary as Sister Silva.

First-time director Arkasha Stevenson pays homage to the Richard Donner 1976 horror classic, especially heroic for Stevenson since the original has become revered. The First Omen embraces a new take on the Antichrist by claiming its birth will bring back the faithful out of fear:

Father Brennan: (from trailer) ""How do you control people who no longer believe? You create something to fear.""

It also enjoys even more body horror than the original, often to the exclusion of coherent plotting. While it is faithful to the chaotic demonstrations and riots of the time in Rome, The First Omen does miss Jerry Goldsmith's Oscar-winning score.

Margaret begins to feel the presence of the demon, who is destined to use a young woman to come into the world just as Christ the Savior did through Immaculate Mary. Although we can expect the arrival of Antichrist Damien, the devil of the original Omen starring Gregory Peck and Lee Remick, right now Margaret must fight the sins of the flesh even before she confronts the arrival of Damien.

She does have a go at a disco, dressed to kill, so to speak, the night before taking her vows. That fling will have import, just as Catholic doctrine promised when we fall into sin. The rest of the film is formula for jump-scare horror flicks because like Nazis, these good-looking religious are waiting to show their true colors, not healthy in any scary film.

Although no new cinematic ground is dug up here, its special effects are impressive mainly in the workups for births. What remains is the usual nun/Catholic horror porn with lots of blood, ugly evil ones, and unholy nuns and priests. In this version, not as in Immaculate, the priests are sometimes good guys, while the nuns are uniformly homely and malevolent.",,10 April 2024
Intersting but it seems fitting.,"I had no knowledge of a prequel to the Omen Trilogy. It's been putting on and off. Partly due to the Pandemic. Yes, there was speculation of what's it going to be about. Anyway, since I've been a fan as a kid.

Now, after years since the three Films (1976-1981) and those nonsense AWAKENING and that silly remake back in 2006. It seems that the OMEN franchise still resonates with us.

This new film prequel THE FIRST OMEN directed by Arkasha Stevenson, her directorial debut, is an interesting offering. A few characters from the first film, to completely tell a new story of the birth of the Antichrist. The performances were well enough. Some elements from the first film are there too.

A young American nun comes to Rome and encounters an unusual evil while catering to the school for children. She becomes suspicious of supernatural occurrences around her. I don't want to give any spoilers here. I am so accustomed to the original plot created by David Seltzer. I have a few issues and questions about why they took the story to an extent and revised it.

Remember that is a classic horror story, that had the fans excited. There's lots of blood and gore to go around. It's a fair horror story that connects with the original 1976 film directed by the late Richard Donner.

I was hoping to more focus on the original story. The soundtrack was good with a holy choir with resurrecting the classic theme by Jerry Goldsmith. But I must say that it's better than THE EXCORCIST: BELIEVER. Entertaining and it flows confusedly throughout. It's fair but I will watch it again.

My rating: 7.0.",7.0,6 April 2024
It's all for you.....,,5.0,5 April 2024
Project Scianna!,"American novitiate Margaret Diano visits Rome in 1971, awaiting her vows. It's a turbulent time with the ongoing civil rights protests and the church losing it's hold on the believers. At the Vizzardeli orphanage, Margaret meets Carlita and is intrigued by her drawings. Carlita is ill-treated by the nuns and Margaret forms a bond with her. When Father Brennan warns Margaret about Carlita's past and asks her support, Margaret is reluctant but the circumstances lead her to dig through Carlita's past. What does she find about Carlita and further the secrets she uncovers, opens her eyes.

It took nearly 46 years to finally come up with a worthy addition to the franchise and it just happened to be the prequel. The CBFC did seem to cut the scenes so despite getting to watch the less gory version, The First Omen definitely worked for me. The main reveal is largely predictable but the proceedings kept me hooked and debut director Arkasha Stevenson does a terrific job. Not relying too much on the jump scares, the film delivers thanks to Nell Tiger Free's performance especially in pre-climax. The First Omen is old-school horror film and it perfectly captures the tone of the 1976 version.",7.0,5 April 2024
Honestly Surprised,"This movie was quiet good. I had low expectations as prequels/sequels tend to miss the mark, but I thought the body horror was very well done and the acting was fantastic from the cast.

It did feel a little disjointed here and there, but no movie is without flaw. The plot/story was good but it could have been better. However, overall it was a good movie and makes for a great late night horror pick.

If you like creepy, uneasy horror, this one is for you.

Also, I LOVED the tribute to Possession. So well placed and I have to strongly disagree with anyone calling it a rip off. It was a fantastic nod.",6.0,15 April 2024
Familiar Trope But Fresh,"Without spoiling too much, this is definitely one of these films were you can predict what's going to happen early on. But what makes this so fresh is the unique storytelling.

The First Omen is one of the most creepiest films ever made. Not because of jump scares. Not because of grotestque imagery. But simply because its realistic portrayals about supernatural events. As ridiculous as the characters' motivations are, the film is so well done that you believe them And it touches on some important modern issues.

The cinematography is outstanding and actually improves the creepiness of the story. The performances are great too.

One of the criticism I have is about the ending of the film. All the other elements of the film don't scream ""franchise film"". But the ending is a bit corny. If you know, you know.

But overall, a great addition to the horror genre and the director is talented.",7.0,21 May 2024
Better than expected,,8.0,7 April 2024
Very Christian and Overly Ornamental,"Because of your faith, Christian, Catholic, etc. It may be easy to follow for those familiar with internal autocratic divisions. But it is interesting if such a process actually exists. I don't understand why representations of Satan are shown as a monster. After all, he is the same as other angels. When the bond of faith is over-exposed in movies, people of other religions directly try to dominate the progress. Although the film is boring in this context, it manages to keep the audience on the screen. It makes the audience more attracted to the follow-up and research in fiction. The incident was attributed to the ritual that took place at the back doors, rather than the worldly process of bringing the baby to the world. It looks like there will be a progression towards the Constantine movie. For the second scenario of the movie, war and struggle at the level of angels may appear.",6.0,2 June 2024
"Don't expect anything approaching the 1976 Omen. The look, the pacing, and some important omissions","Since Omen was a great film. This fails badly. Wasted efforts.

Very disappointed. Very dull. Not the fault of the actors.

I can't stand the brownish sepia low budget digital look--- it's murky and terrible. Five minutes of story and 95 minutes of glacial story advancement.

So many reviews gave too much hope of feeling like it's really in The Omen tradition. Forget that hope.

The ending feels tagged on. Just another crazy nun movie. Everything that made The Omen so interesting is non-existent here. Instead, it's just a routine mad nun movie that feels like it added Omen references, rather the forging it's own creativity. Boo.",5.0,1 June 2024
Refresh for horror movies,"This movie had a rlly good plot and characters unlike most characters in horror these people were Wel written and had genuine good acting which is pretty rare for horror movies. The plot is Wel written with a twist that you really don't see coming till it hits you.

It takes a spin on the Catholic Church ideas with the Vatican and priests and I think it does it very well and it set its self up for a sequel which I think it's gonna hopefully get because there's still a lot of potential it's not just a open and close book there's still a lot to unwrap and expand on if they wanted too. Overall this movie really changed horror movies for me since usually they are not to good.",9.0,5 April 2024
Refreshing but drawn out.,"'The First Omen' has a refreshing atmosphere in that it doesn't follow tropes and it paves its own way but it could have been shorter......................... much shorter.

Too many scenes are longer than they ought to be and this impacts the overall intent of the film. You really need to be in the mood for a slow burn (pardon the pun) with this one.

As for this being a ""prequel"", just like so many other prequels, it is hard to treat it as such when it has been created over forty years after the original was released. For me, superior image and sound quality really detract from a sense of connectedness.",6.0,30 May 2024
Unexpectedly,,1.0,30 May 2024
Before Damien...,,7.0,3 June 2024
Interesting and well made movie,"This is the better nun vatican possession movie of the year and second place is Immaculate, this is very scary and very disgusting movie not for weak hearts, there are some very bloody and disgusting scenarios in this film, i was actually pretty sick watching this and of course this is the beginning of the omen one of the best horror franchises of all time, it was a very satisfying ending to be honest, i hope there are no sequels or more of this this is the perfect finale and that's ok, less is sometimes better than more, small is better than big if you know what i mean, overall pretty good 79/100.",7.0,29 May 2024
Not as bad of a film that I was anticipating,,6.0,6 April 2024
